"","SubjectID_unique","Trial","SubjectID","Gender","Age","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response","Joint","Correct","Correct_joint","RT","RT_joint","Round","Block","group_id","diff","response_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Intercept","Slope","Sensitivity_roll","skill_dif","skill_dif_c","skill_dif_roll","skill_dif_roll_c","Response_abs","z_Response_abs","conf_dif","conf_dif_c","Side"
"1741","60_2",37,"60","Female",21,"Stim\r10y07g11b10.jpeg","Stim\r21y31g06b08.jpeg",10,21,7,31,11,6,10,8,3,1,0,0,1.452,1.42,2,"blå","60_57",-2,1,1,"Left_lead","Female","Male",0,0.466984728644824,0.225478891402288,0.184945978459545,1.08833377122577,0.0883337712257735,1.27707353879766,0.27707353879766,3,0.789589019159076,3,2,"left"
"1743","60_2",49,"60","Female",21,"Stim\r13y21g23b09.jpeg","Stim\r17y20g40b07.jpeg",13,17,21,20,23,40,9,7,4,1,0,0,2.072,1.574,2,"gul","60_57",-1,1,1,"Left_lead","Female","Male",0,0.466984728644824,0.225478891402288,0.204227681310744,1.08833377122577,0.0883337712257735,1.0298067167887,0.0298067167887028,4,1.86343008521542,4,3,"left"
"1746","60_2",57,"60","Female",21,"Stim\r03y03g02b05.jpeg","Stim\r12y07g16b25.jpeg",3,12,3,7,2,16,5,25,-1,1,0,1,1.52,3.459,2,"gul","60_57",4,0,1,"Left_lead","Female","Male",1,0.466984728644824,0.225478891402288,0.191119432074132,1.08833377122577,0.0883337712257735,0.950144172869499,-0.0498558271305009,1,-1.35809311295361,1,0,"left"
"1748","60_2",66,"60","Female",21,"Stim\r15y16g12b03.jpeg","Stim\r07y14g27b22.jpeg",15,7,16,14,12,27,3,22,-3,1,1,0,1.486,4.648,2,"gul","60_57",-2,0,1,"Left_lead","Female","Male",1,0.466984728644824,0.225478891402288,0.222277782028918,1.08833377122577,0.0883337712257735,1.00198108078932,0.00198108078932124,3,0.789589019159076,1,0,"left"
"1754","60_2",79,"60","Female",21,"Stim\r17y12g19b18.jpeg","Stim\r06y36g16b14.jpeg",17,6,12,36,19,16,18,14,-2,1,1,0,2.333,4.059,2,"grøn","60_57",-3,0,1,"Left_lead","Female","Male",1,0.466984728644824,0.225478891402288,0.217065245816103,1.08833377122577,0.0883337712257735,1.1282279369839,0.128227936983899,2,-0.284252046897267,2,1,"left"
"1759","60_2",94,"60","Female",21,"Stim\r11y10g06b19.jpeg","Stim\r13y33g08b23.jpeg",11,13,10,33,6,8,19,23,2,-1,1,0,2.277,4.297,2,"grøn","60_57",2,1,0,"Left_lead","Female","Male",1,0.466984728644824,0.225478891402288,0.247135292756892,1.08833377122577,0.0883337712257735,1.00004983079818,4.98307981824375e-05,2,-0.284252046897267,2,1,"left"
"1760","60_2",95,"60","Female",21,"Stim\r10y03g03b07.jpeg","Stim\r14y12g04b29.jpeg",10,14,3,12,3,4,7,29,-1,1,0,1,2.019,3.356,2,"grøn","60_57",1,0,1,"Left_lead","Female","Male",1,0.466984728644824,0.225478891402288,0.243155526789994,1.08833377122577,0.0883337712257735,0.994139524397618,-0.00586047560238157,1,-1.35809311295361,1,0,"left"
"1761","60_1",10,"60","Female",21,"Stim\r18y19g14b27.jpeg","Stim\r17y12g19b18.jpeg",18,17,19,12,14,19,27,18,3,1,0,0,2.959,7.265,1,"rød","60_58",-1,1,1,"Left_lead","Female","Female",0,0.389893945736387,0.195400185805832,0.197387349693002,0.902269689014601,-0.0977303109853985,0.939949394699407,-0.0600506053005929,3,0.34226138716317,1.5,0.5,"left"
"1768","60_1",22,"60","Female",21,"Stim\r05y40g33b16.jpeg","Stim\r03y06g12b09.jpeg",5,3,40,6,33,12,16,9,3,-1,0,1,4.034,7.334,1,"rød","60_58",-2,1,0,"Left_lead","Female","Female",1,0.389893945736387,0.195400185805832,0.233603708445885,0.902269689014601,-0.0977303109853985,1.01213576957679,0.0121357695767874,3,0.34226138716317,1,0,"left"
"1769","60_1",27,"60","Female",21,"Stim\r07y06g08b05.jpeg","Stim\r22y35g09b11.jpeg",7,22,6,35,8,9,5,11,-3,1,0,1,7.085,2.837,1,"blå","60_58",6,0,1,"Left_lead","Female","Female",1,0.389893945736387,0.195400185805832,0.22624167741002,0.902269689014601,-0.0977303109853985,0.973902243039088,-0.0260977569609115,3,0.34226138716317,1,0,"left"
"1770","60_1",28,"60","Female",21,"Stim\r21y03g15b37.jpeg","Stim\r15y17g24b30.jpeg",21,15,3,17,15,24,37,30,4,-1,0,1,2.868,3.097,1,"blå","60_58",-7,1,0,"Left_lead","Female","Female",1,0.389893945736387,0.195400185805832,0.196793892093517,0.902269689014601,-0.0977303109853985,0.826453892847676,-0.173546107152324,4,1.54017624223426,1.33333333333333,0.333333333333333,"left"
"1774","60_1",32,"60","Female",21,"Stim\r17y22g16b15.jpeg","Stim\r12y07g07b17.jpeg",17,12,22,7,16,7,15,17,-3,-1,0,0,3.604,8.219,1,"blå","60_58",2,0,0,"Left_lead","Female","Female",0,0.389893945736387,0.195400185805832,0.197214416535307,0.902269689014601,-0.0977303109853985,0.873310605060389,-0.126689394939611,3,0.34226138716317,1,0,"left"
"1776","60_1",37,"60","Female",21,"Stim\r22y23g20b06.jpeg","Stim\r07y06g08b05.jpeg",22,7,23,6,20,8,6,5,4,-1,0,1,2.937,3.985,1,"blå","60_58",-1,1,0,"Left_lead","Female","Female",1,0.389893945736387,0.195400185805832,0.144525852751208,0.902269689014601,-0.0977303109853985,0.866776284011128,-0.133223715988872,4,1.54017624223426,1.33333333333333,0.333333333333333,"left"
"1777","60_1",38,"60","Female",21,"Stim\r03y06g12b09.jpeg","Stim\r14y20g16b10.jpeg",3,14,6,20,12,16,9,10,3,1,1,1,3.013,2.663,1,"blå","60_58",1,1,1,"Left_lead","Female","Female",0,0.389893945736387,0.195400185805832,0.151387669567137,0.902269689014601,-0.0977303109853985,0.982703028203478,-0.0172969717965217,3,0.34226138716317,3,2,"left"
"1778","60_1",39,"60","Female",21,"Stim\r06y19g29b08.jpeg","Stim\r02y10g14b11.jpeg",6,2,19,10,29,14,8,11,-1,1,0,1,6.215,2.298,1,"blå","60_58",3,0,1,"Left_lead","Female","Female",1,0.389893945736387,0.195400185805832,0.143217762897784,0.902269689014601,-0.0977303109853985,0.96861027140329,-0.03138972859671,1,-2.05356832297902,0.333333333333333,-0.666666666666667,"left"
"1780","60_1",47,"60","Female",21,"Stim\r20y14g02b19.jpeg","Stim\r12y09g30b18.jpeg",20,12,14,9,2,30,19,18,2,-1,0,1,2.236,6.85,1,"blå","60_58",-1,1,0,"Left_lead","Female","Female",1,0.389893945736387,0.195400185805832,0.181037144159372,0.902269689014601,-0.0977303109853985,0.99084394513124,-0.00915605486876048,2,-0.855653467907924,1,0,"left"
"1781","60_1",51,"60","Female",21,"Stim\r13y24g05b28.jpeg","Stim\r09y15g18b07.jpeg",13,9,24,15,5,18,28,7,3,1,0,0,2.313,5.823,1,"gul","60_58",-9,1,1,"Left_lead","Female","Female",0,0.389893945736387,0.195400185805832,0.144396873765218,0.902269689014601,-0.0977303109853985,0.806712562626632,-0.193287437373368,3,0.34226138716317,1,0,"left"
"1782","60_1",54,"60","Female",21,"Stim\r05y28g23b30.jpeg","Stim\r11y26g25b38.jpeg",5,11,28,26,23,25,30,38,-3,1,1,0,3.766,4.709,1,"gul","60_58",-2,0,1,"Left_lead","Female","Female",1,0.389893945736387,0.195400185805832,0.121418316935397,0.902269689014601,-0.0977303109853985,0.8741185658077,-0.1258814341923,3,0.34226138716317,1.5,0.5,"left"
"1783","60_1",58,"60","Female",21,"Stim\r12y07g07b17.jpeg","Stim\r09y15g18b07.jpeg",12,9,7,15,7,18,17,7,-2,1,0,1,2.785,2.263,1,"gul","60_58",8,0,1,"Left_lead","Female","Female",1,0.389893945736387,0.195400185805832,0.0813084700124576,0.902269689014601,-0.0977303109853985,0.453303241955155,-0.546696758044845,2,-0.855653467907924,0.5,-0.5,"left"
"1784","60_1",60,"60","Female",21,"Stim\r12y09g30b18.jpeg","Stim\r09y02g05b02.jpeg",12,9,9,2,30,5,18,2,4,-1,0,1,2.568,5.961,1,"gul","60_58",-7,1,0,"Left_lead","Female","Female",1,0.389893945736387,0.195400185805832,0.131771245486314,0.902269689014601,-0.0977303109853985,0.624611866179177,-0.375388133820823,4,1.54017624223426,1.33333333333333,0.333333333333333,"left"
"1787","60_1",71,"60","Female",21,"Stim\r07y06g08b05.jpeg","Stim\r11y10g06b19.jpeg",7,11,6,10,8,6,5,19,4,-1,1,0,2.364,4.409,1,"gul","60_58",4,1,0,"Left_lead","Female","Female",1,0.389893945736387,0.195400185805832,0.285907824074487,0.902269689014601,-0.0977303109853985,1.34228054228038,0.342280542280378,4,1.54017624223426,2,1,"left"
"1789","60_1",73,"60","Female",21,"Stim\r17y07g07b24.jpeg","Stim\r11y10g06b19.jpeg",17,11,7,10,7,6,24,19,2,-1,1,0,3.392,2.132,1,"gul","60_58",3,1,0,"Left_lead","Female","Female",1,0.389893945736387,0.195400185805832,0.246779889929209,0.902269689014601,-0.0977303109853985,1.11071697651899,0.110716976518991,2,-0.855653467907924,0.666666666666667,-0.333333333333333,"left"
"1794","60_1",83,"60","Female",21,"Stim\r06y36g16b14.jpeg","Stim\r21y03g15b37.jpeg",6,21,36,3,16,15,14,37,-2,1,1,0,2.013,2.117,1,"grøn","60_58",-1,0,1,"Left_lead","Female","Female",1,0.389893945736387,0.195400185805832,0.195754603447247,0.902269689014601,-0.0977303109853985,0.977264281308766,-0.0227357186912345,2,-0.855653467907924,0.666666666666667,-0.333333333333333,"left"
"1797","60_1",88,"60","Female",21,"Stim\r14y20g16b10.jpeg","Stim\r08y12g20b03.jpeg",14,8,20,12,16,20,10,3,-2,1,0,1,1.377,1.853,1,"grøn","60_58",4,0,1,"Left_lead","Female","Female",1,0.389893945736387,0.195400185805832,0.217869063588028,0.902269689014601,-0.0977303109853985,0.963060367317858,-0.0369396326821415,2,-0.855653467907924,0.666666666666667,-0.333333333333333,"left"
"1798","60_1",89,"60","Female",21,"Stim\r22y02g34b05.jpeg","Stim\r12y09g30b18.jpeg",22,12,2,9,34,30,5,18,2,-1,0,1,1.353,1.912,1,"grøn","60_58",-4,1,0,"Left_lead","Female","Female",1,0.389893945736387,0.195400185805832,0.217833116590484,0.902269689014601,-0.0977303109853985,0.890996819325883,-0.109003180674117,2,-0.855653467907924,0.5,-0.5,"left"
"1800","60_1",95,"60","Female",21,"Stim\r10y37g07b02.jpeg","Stim\r21y31g06b08.jpeg",10,21,37,31,7,6,2,8,4,1,0,0,1.81,1.829,1,"grøn","60_58",-1,1,1,"Left_lead","Female","Female",0,0.389893945736387,0.195400185805832,0.23875633422791,0.902269689014601,-0.0977303109853985,0.953690404420571,-0.0463095955794293,4,1.54017624223426,4,3,"left"
"1803","59_2",17,"59","Male",21,"Stim\r20y04g39b23.jpeg","Stim\r17y07g07b24.jpeg",20,17,4,7,39,7,23,24,-2,1,1,0,1.046,1.277,2,"rød","59_58",-3,0,1,"Left_lead","Male","Female",1,-0.690879758969825,0.245224959574004,0.229088522788256,1.11378941983623,0.113789419836234,1.02172730535229,0.0217273053522924,2,-0.231872079754454,0.666666666666667,-0.333333333333333,"left"
"1804","59_2",21,"59","Male",21,"Stim\r03y03g02b05.jpeg","Stim\r05y28g23b30.jpeg",3,5,3,28,2,23,5,30,-2,1,0,1,1.309,1.239,2,"rød","59_58",2,0,1,"Left_lead","Male","Female",1,-0.690879758969825,0.245224959574004,0.242955141540401,1.11378941983623,0.113789419836234,1.01890847988689,0.0189084798868906,2,-0.231872079754454,0.5,-0.5,"left"
"1810","59_2",42,"59","Male",21,"Stim\r06y19g29b08.jpeg","Stim\r10y03g03b07.jpeg",6,10,19,3,29,3,8,7,-1,1,1,0,1.622,1.216,2,"blå","59_58",-1,0,1,"Left_lead","Male","Female",1,-0.690879758969825,0.245224959574004,0.163280689830161,1.11378941983623,0.113789419836234,1.08363686668873,0.0836368666887277,1,-1.2256095644164,0.333333333333333,-0.666666666666667,"left"
"1815","59_2",53,"59","Male",21,"Stim\r10y03g03b07.jpeg","Stim\r21y01g04b27.jpeg",10,21,3,1,3,4,7,27,-3,-1,1,1,1.253,1.255,2,"gul","59_58",-2,0,0,"Left_lead","Male","Female",0,-0.690879758969825,0.245224959574004,0.22846334502618,1.11378941983623,0.113789419836234,1.54403473198837,0.544034731988374,3,0.76186540490749,3,2,"left"
"1817","59_2",56,"59","Male",21,"Stim\r15y16g12b03.jpeg","Stim\r09y17g32b21.jpeg",15,9,16,17,12,32,3,21,-3,-1,0,0,1.056,1.661,2,"gul","59_58",1,0,0,"Left_lead","Male","Female",0,-0.690879758969825,0.245224959574004,0.208421380681838,1.11378941983623,0.113789419836234,1.40986656774309,0.409866567743092,3,0.76186540490749,1.5,0.5,"left"
"1821","59_2",61,"59","Male",21,"Stim\r14y08g21b39.jpeg","Stim\r10y07g11b10.jpeg",14,10,8,7,21,11,39,10,-1,-1,1,1,1.02,2.278,2,"gul","59_58",-1,0,0,"Left_lead","Male","Female",0,-0.690879758969825,0.245224959574004,0.200461051363088,1.11378941983623,0.113789419836234,0.954400560047004,-0.0455994399529959,1,-1.2256095644164,1,0,"left"
"1823","59_2",66,"59","Male",21,"Stim\r02y19g24b04.jpeg","Stim\r09y17g32b21.jpeg",2,9,19,17,24,32,4,21,-2,1,1,0,2.561,1.122,2,"gul","59_58",-2,0,1,"Left_lead","Male","Female",1,-0.690879758969825,0.245224959574004,0.21778140859422,1.11378941983623,0.113789419836234,1.00847591131856,0.00847591131855974,2,-0.231872079754454,0.666666666666667,-0.333333333333333,"left"
"1824","59_2",67,"59","Male",21,"Stim\r13y33g08b23.jpeg","Stim\r10y37g07b02.jpeg",13,10,33,37,8,7,23,2,-2,1,0,1,1.237,1.316,2,"gul","59_58",4,0,1,"Left_lead","Male","Female",1,-0.690879758969825,0.245224959574004,0.226981661367594,1.11378941983623,0.113789419836234,0.953415920659367,-0.0465840793406331,2,-0.231872079754454,0.5,-0.5,"left"
"1826","59_2",77,"59","Male",21,"Stim\r02y10g14b11.jpeg","Stim\r14y10g15b15.jpeg",2,14,10,10,14,15,11,15,-2,1,0,1,1.131,3.917,2,"grøn","59_58",1,0,1,"Left_lead","Male","Female",1,-0.690879758969825,0.245224959574004,0.20956949535847,1.11378941983623,0.113789419836234,1.02378529119391,0.0237852911939129,2,-0.231872079754454,0.666666666666667,-0.333333333333333,"left"
"1827","59_2",79,"59","Male",21,"Stim\r11y14g08b23.jpeg","Stim\r17y07g07b24.jpeg",11,17,14,7,8,7,23,24,-2,1,1,0,1.147,1.133,2,"grøn","59_58",-1,0,1,"Left_lead","Male","Female",1,-0.690879758969825,0.245224959574004,0.214982257012834,1.11378941983623,0.113789419836234,1.02795956783918,0.0279595678391766,2,-0.231872079754454,0.666666666666667,-0.333333333333333,"left"
"1828","59_2",80,"59","Male",21,"Stim\r17y22g16b15.jpeg","Stim\r14y10g15b15.jpeg",17,14,22,10,16,15,15,15,-4,-1,1,1,1.729,1.085,2,"grøn","59_58",-1,0,0,"Left_lead","Male","Female",0,-0.690879758969825,0.245224959574004,0.220520926320247,1.11378941983623,0.113789419836234,1.03921629496236,0.0392162949623571,4,1.75560288956943,2,1,"left"
"1832","59_2",95,"59","Male",21,"Stim\r09y06g26b32.jpeg","Stim\r12y09g30b18.jpeg",9,12,6,9,26,30,32,18,-2,1,0,1,1.207,1.215,2,"grøn","59_58",4,0,1,"Left_lead","Male","Female",1,-0.690879758969825,0.245224959574004,0.240759350910594,1.11378941983623,0.113789419836234,0.991311936947382,-0.00868806305261804,2,-0.231872079754454,0.666666666666667,-0.333333333333333,"left"
"1833","8_2",16,"8","Female",21,"Stim\r10y03g03b07.jpeg","Stim\r17y22g16b15.jpeg",10,17,3,22,3,16,7,15,2,-1,1,0,1.437,2.365,2,"rød","8_6",7,1,0,"Left_lead","Female","Female",1,0.0566881054066229,0.228759906779503,0.217143342383666,0.997176480264748,-0.0028235197352523,1.06296088108212,0.0629608810821227,2,0.692218655243173,0.666666666666667,-0.333333333333333,"left"
"1836","8_2",24,"8","Female",21,"Stim\r16y21g04b04.jpeg","Stim\r12y07g16b25.jpeg",16,12,21,7,4,16,4,25,1,-1,0,1,0.949,3.127,2,"rød","8_6",-4,1,0,"Left_lead","Female","Female",1,0.0566881054066229,0.228759906779503,0.240095657696718,0.997176480264748,-0.0028235197352523,1.02105084545508,0.0210508454550762,1,-1.38443731048635,0.25,-0.75,"left"
"1837","8_2",31,"8","Female",21,"Stim\r03y03g02b05.jpeg","Stim\r15y16g12b03.jpeg",3,15,3,16,2,12,5,3,-1,1,1,0,0.76,1.83,2,"blå","8_6",-2,0,1,"Left_lead","Female","Female",1,0.0566881054066229,0.228759906779503,0.218546841878241,0.997176480264748,-0.0028235197352523,0.9697767007567,-0.0302232992432996,1,-1.38443731048635,0.25,-0.75,"left"
"1838","8_2",47,"8","Female",21,"Stim\r09y17g32b21.jpeg","Stim\r07y14g27b22.jpeg",9,7,17,14,32,27,21,22,2,-1,1,0,1.413,1.909,2,"blå","8_6",1,1,0,"Left_lead","Female","Female",1,0.0566881054066229,0.228759906779503,0.191423591572212,0.997176480264748,-0.0028235197352523,0.99949360544703,-0.000506394552969525,2,0.692218655243173,0.666666666666667,-0.333333333333333,"left"
"1839","8_2",48,"8","Female",21,"Stim\r19y15g35b05.jpeg","Stim\r22y23g20b06.jpeg",19,22,15,23,35,20,5,6,1,-1,1,0,1.07,1.365,2,"blå","8_6",1,1,0,"Left_lead","Female","Female",1,0.0566881054066229,0.228759906779503,0.189742783279057,0.997176480264748,-0.0028235197352523,1.00571180873354,0.00571180873353794,1,-1.38443731048635,0.333333333333333,-0.666666666666667,"left"
"1844","8_2",60,"8","Female",21,"Stim\r12y07g07b17.jpeg","Stim\r10y13g07b36.jpeg",12,10,7,13,7,7,17,36,2,1,1,1,0.827,1.425,2,"gul","8_6",6,1,1,"Left_lead","Female","Female",0,0.0566881054066229,0.228759906779503,0.219313827533576,0.997176480264748,-0.0028235197352523,1.1343025931001,0.134302593100097,2,0.692218655243173,0.5,-0.5,"left"
"1846","8_2",63,"8","Female",21,"Stim\r09y17g32b21.jpeg","Stim\r11y14g08b23.jpeg",9,11,17,14,32,8,21,23,1,-1,0,1,1.675,1.282,2,"gul","8_6",-3,1,0,"Left_lead","Female","Female",1,0.0566881054066229,0.228759906779503,0.216446061584723,0.997176480264748,-0.0028235197352523,0.997842623565619,-0.00215737643438119,1,-1.38443731048635,0.25,-0.75,"left"
"1847","8_2",66,"8","Female",21,"Stim\r10y13g07b36.jpeg","Stim\r12y12g14b26.jpeg",10,12,13,12,7,14,36,26,2,1,0,0,1.085,1.223,2,"gul","8_6",-1,1,1,"Left_lead","Female","Female",0,0.0566881054066229,0.228759906779503,0.214316039105816,0.997176480264748,-0.0028235197352523,0.986298315894343,-0.0137016841056572,2,0.692218655243173,1,0,"left"
"1848","8_2",73,"8","Female",21,"Stim\r05y28g23b30.jpeg","Stim\r11y26g25b38.jpeg",5,11,28,26,23,25,30,38,1,-1,1,0,1.198,1.46,2,"grøn","8_6",2,1,0,"Left_lead","Female","Female",1,0.0566881054066229,0.228759906779503,0.245182687501302,0.997176480264748,-0.0028235197352523,1.00588900822314,0.00588900822314176,1,-1.38443731048635,0.25,-0.75,"left"
"1852","8_2",86,"8","Female",21,"Stim\r22y35g09b11.jpeg","Stim\r15y16g12b03.jpeg",22,15,35,16,9,12,11,3,2,1,1,1,0.872,1.262,2,"grøn","8_6",3,1,1,"Left_lead","Female","Female",0,0.0566881054066229,0.228759906779503,0.209609926648043,0.997176480264748,-0.0028235197352523,1.03789861703315,0.0378986170331532,2,0.692218655243173,0.5,-0.5,"left"
"1853","8_2",89,"8","Female",21,"Stim\r17y11g38b07.jpeg","Stim\r17y20g40b07.jpeg",17,17,11,20,38,40,7,7,-1,1,0,1,1.308,2.345,2,"grøn","8_6",2,0,1,"Left_lead","Female","Female",1,0.0566881054066229,0.228759906779503,0.248315254454275,0.997176480264748,-0.0028235197352523,1.05379080593844,0.0537908059384407,1,-1.38443731048635,0.333333333333333,-0.666666666666667,"left"
"1854","8_2",90,"8","Female",21,"Stim\r19y15g35b05.jpeg","Stim\r20y04g39b23.jpeg",19,20,15,4,35,39,5,23,2,-1,1,0,0.97,2.095,2,"grøn","8_6",4,1,0,"Left_lead","Female","Female",1,0.0566881054066229,0.228759906779503,0.248226909351943,0.997176480264748,-0.0028235197352523,1.04968894315135,0.0496889431513485,2,0.692218655243173,1,0,"left"
"1857","61_1",15,"61","Male",23,"Stim\r06y14g31b25.jpeg","Stim\r09y06g26b32.jpeg",6,9,14,6,31,26,25,32,4,1,1,1,2.517,5.929,1,"rød","61_62",3,1,1,"Left_lead","Male","Female",0,0.421128631025277,0.193079756250651,0.204174488803232,0.925918323361428,-0.0740816766385721,0.948075876723039,-0.0519241232769606,4,2.17782545191654,1.33333333333333,0.333333333333333,"left"
"1858","61_1",16,"61","Male",23,"Stim\r04y28g27b06.jpeg","Stim\r05y40g33b16.jpeg",4,5,28,40,27,33,6,16,-1,1,0,1,2.579,4.068,1,"rød","61_62",1,0,1,"Left_lead","Male","Female",1,0.421128631025277,0.193079756250651,0.199981285336817,0.925918323361428,-0.0740816766385721,0.992813162619708,-0.00718683738029213,1,-1.36575494442224,0.5,-0.5,"left"
"1869","61_1",49,"61","Male",23,"Stim\r06y19g29b08.jpeg","Stim\r19y15g35b05.jpeg",6,19,19,15,29,35,8,5,2,1,0,0,2.621,4.988,1,"blå","61_62",-3,1,1,"Left_lead","Male","Female",0,0.421128631025277,0.193079756250651,0.18434750465812,0.925918323361428,-0.0740816766385721,0.89849881875907,-0.10150118124093,2,-0.184561478975978,2,1,"left"
"1873","61_1",59,"61","Male",23,"Stim\r10y07g11b10.jpeg","Stim\r03y06g12b09.jpeg",10,3,7,6,11,12,10,9,4,1,0,0,2.212,5.013,1,"gul","61_62",-1,1,1,"Left_lead","Male","Female",0,0.421128631025277,0.193079756250651,0.195688049532564,0.925918323361428,-0.0740816766385721,0.995168024184335,-0.00483197581566486,4,2.17782545191654,2,1,"left"
"1875","61_1",61,"61","Male",23,"Stim\r03y06g12b09.jpeg","Stim\r22y02g34b05.jpeg",3,22,6,2,12,34,9,5,-1,1,1,0,3.726,2.909,1,"gul","61_62",-4,0,1,"Left_lead","Male","Female",1,0.421128631025277,0.193079756250651,0.191569692157436,0.925918323361428,-0.0740816766385721,1.09199356018796,0.0919935601879571,1,-1.36575494442224,0.5,-0.5,"left"
"1876","61_1",63,"61","Male",23,"Stim\r05y09g02b34.jpeg","Stim\r10y03g03b07.jpeg",5,10,9,3,2,3,34,7,-2,1,1,0,3.624,9.534,1,"gul","61_62",-6,0,1,"Left_lead","Male","Female",1,0.421128631025277,0.193079756250651,0.206700680214321,0.925918323361428,-0.0740816766385721,1.12038021791436,0.120380217914357,2,-0.184561478975978,1,0,"left"
"1877","61_1",64,"61","Male",23,"Stim\r07y14g27b22.jpeg","Stim\r19y10g06b15.jpeg",7,19,14,10,27,6,22,15,-3,-1,1,1,1.99,4.37,1,"gul","61_62",-4,0,0,"Left_lead","Male","Female",0,0.421128631025277,0.193079756250651,0.211445732715144,0.925918323361428,-0.0740816766385721,1.16246886475026,0.162468864750257,3,0.99663198647028,1.5,0.5,"left"
"1880","61_1",79,"61","Male",23,"Stim\r11y26g25b38.jpeg","Stim\r17y22g16b15.jpeg",11,17,26,22,25,16,38,15,2,1,0,0,4.583,3.797,1,"grøn","61_62",-9,1,1,"Left_lead","Male","Female",0,0.421128631025277,0.193079756250651,0.191005991724456,0.925918323361428,-0.0740816766385721,0.94637207522008,-0.05362792477992,2,-0.184561478975978,2,1,"left"
"1882","61_1",80,"61","Male",23,"Stim\r09y02g05b02.jpeg","Stim\r03y03g02b05.jpeg",9,3,2,3,5,2,2,5,-2,1,1,0,1.626,3.956,1,"grøn","61_62",-3,0,1,"Left_lead","Male","Female",1,0.421128631025277,0.193079756250651,0.199494774074101,0.925918323361428,-0.0740816766385721,0.956239800621033,-0.0437601993789675,2,-0.184561478975978,2,1,"left"
"1883","61_1",81,"61","Male",23,"Stim\r14y08g21b39.jpeg","Stim\r13y21g23b09.jpeg",14,13,8,21,21,23,39,9,-3,-1,0,0,1.927,2.381,1,"grøn","61_62",2,0,0,"Left_lead","Male","Female",0,0.421128631025277,0.193079756250651,0.19299097993159,0.925918323361428,-0.0740816766385721,0.933261689055293,-0.0667383109447072,3,0.99663198647028,1.5,0.5,"left"
"1889","61_2",11,"61","Male",23,"Stim\r20y14g02b19.jpeg","Stim\r12y07g16b25.jpeg",20,12,14,7,2,16,19,25,-2,1,1,0,2.531,4.133,2,"rød","61_63",-8,0,1,"Left_lead","Male","Male",1,0.546021184972759,0.214944170664725,0.199347397654732,0.964770454321017,-0.0352295456789828,1.0623397427274,0.0623397427273988,2,-0.585732623956458,0.666666666666667,-0.333333333333333,"left"
"1890","61_2",12,"61","Male",23,"Stim\r14y10g15b15.jpeg","Stim\r06y14g31b25.jpeg",14,6,10,14,15,31,15,25,-3,-1,1,1,1.829,3.328,2,"rød","61_63",-8,0,0,"Left_lead","Male","Male",0,0.546021184972759,0.214944170664725,0.221389661685184,0.964770454321017,-0.0352295456789828,1.17475084588525,0.174750845885254,3,0.675845335334374,3,2,"left"
"1893","61_2",21,"61","Male",23,"Stim\r12y12g14b26.jpeg","Stim\r11y26g25b38.jpeg",12,11,12,26,14,25,26,38,3,1,0,0,1.347,6.693,2,"rød","61_63",-1,1,1,"Left_lead","Male","Male",0,0.546021184972759,0.214944170664725,0.223052759905832,0.964770454321017,-0.0352295456789828,1.00774084332954,0.00774084332953895,3,0.675845335334374,3,2,"left"
"1894","61_2",30,"61","Male",23,"Stim\r05y40g33b16.jpeg","Stim\r11y10g06b19.jpeg",5,11,40,10,33,6,16,19,4,-1,1,0,1.504,6.175,2,"blå","61_63",3,1,0,"Left_lead","Male","Male",1,0.546021184972759,0.214944170664725,0.237554931618574,0.964770454321017,-0.0352295456789828,0.999603497439415,-0.000396502560584655,4,1.93742329462521,1.33333333333333,0.333333333333333,"left"
"1900","61_2",52,"61","Male",23,"Stim\r13y33g08b23.jpeg","Stim\r22y35g09b11.jpeg",13,22,33,35,8,9,23,11,3,1,1,1,2.874,5.162,2,"gul","61_63",2,1,1,"Left_lead","Male","Male",0,0.546021184972759,0.214944170664725,0.17597113275817,0.964770454321017,-0.0352295456789828,0.916227284018752,-0.0837727159812482,3,0.675845335334374,3,2,"left"
"1903","61_2",65,"61","Male",23,"Stim\r15y16g12b03.jpeg","Stim\r19y15g35b05.jpeg",15,19,16,15,12,35,3,5,-2,1,1,0,4.391,5.914,2,"gul","61_63",-1,0,1,"Left_lead","Male","Male",1,0.546021184972759,0.214944170664725,0.220827173170817,0.964770454321017,-0.0352295456789828,0.985423237555473,-0.0145767624445268,2,-0.585732623956458,2,1,"left"
"1904","61_2",67,"61","Male",23,"Stim\r10y13g07b36.jpeg","Stim\r16y09g06b10.jpeg",10,16,13,9,7,6,36,10,2,-1,0,1,1.191,2.578,2,"gul","61_63",-4,1,0,"Left_lead","Male","Male",1,0.546021184972759,0.214944170664725,0.237127454687159,0.964770454321017,-0.0352295456789828,0.966799263613893,-0.0332007363861068,2,-0.585732623956458,2,1,"left"
