"","SubjectID_unique","Trial","SubjectID","Gender","Age","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response","Joint","Correct","Correct_joint","RT","RT_joint","Round","Block","group_id","diff","response_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Sensitivity_roll","skill_dif_roll","skill_dif_roll_c","Response_abs","z_Response_abs","conf_dif","conf_dif_c","Side"
"3329","46_2",64,"46","Female",27,"Stim\r17y20g40b07.jpeg","Stim\r04y16g13b13.jpeg",17,4,20,16,40,13,7,13,3,-1,0,1,1.477,1.47,2,"gul","48_46",-4,1,0,"Right_lead","Female","Female",1,0.2370903932395,0.981813470855342,-0.0181865291446579,3,0.139310379140492,0.75,-0.25,"right"
"3333","46_2",78,"46","Female",27,"Stim\r14y12g04b29.jpeg","Stim\r20y14g02b19.jpeg",14,20,12,14,4,2,29,19,-1,1,1,0,1.519,2.07,2,"grøn","48_46",-2,0,1,"Right_lead","Female","Female",1,0.186375085274975,1.00208770255498,0.00208770255497726,1,-1.88069011839664,0.333333333333333,-0.666666666666667,"right"
"3337","46_2",86,"46","Female",27,"Stim\r17y11g38b07.jpeg","Stim\r19y15g35b05.jpeg",17,19,11,15,38,35,7,5,3,-1,0,1,1.246,1.22,2,"grøn","48_46",-3,1,0,"Right_lead","Female","Female",1,0.191837977171386,0.98585978733128,-0.0141402126687198,3,0.139310379140492,0.75,-0.25,"right"
"3338","46_2",90,"46","Female",27,"Stim\r09y07g06b09.jpeg","Stim\r08y09g09b11.jpeg",9,8,7,9,6,9,9,11,3,-1,1,0,1.344,2.123,2,"grøn","48_46",3,1,0,"Right_lead","Female","Female",1,0.24884220394485,0.933248494842685,-0.0667515051573154,3,0.139310379140492,1,0,"right"
"3339","46_2",95,"46","Female",27,"Stim\r12y09g30b18.jpeg","Stim\r09y17g32b21.jpeg",12,9,9,17,30,32,18,21,2,-1,1,0,1.512,1.131,2,"grøn","48_46",2,1,0,"Right_lead","Female","Female",1,0.26958118018477,1.0022274210568,0.00222742105679941,2,-0.870689869628073,0.5,-0.5,"right"
"3340","46_2",96,"46","Female",27,"Stim\r20y04g39b23.jpeg","Stim\r17y11g38b07.jpeg",20,17,4,11,39,38,23,7,2,-1,0,1,2.046,1.181,2,"grøn","48_46",-1,1,0,"Right_lead","Female","Female",1,0.2447357291255,0.977784195890526,-0.0222158041094743,2,-0.870689869628073,0.666666666666667,-0.333333333333333,"right"
"3344","47_1",22,"47","Male",24,"Stim\r04y28g27b06.jpeg","Stim\r07y02g03b06.jpeg",4,7,28,2,27,3,6,6,-1,-1,0,0,2.997,4.847,1,"rød","48_47",3,0,0,"Right_lead","Male","Female",0,0.258526129411205,1.00107801634911,0.00107801634911175,1,-1.16552020707929,0.5,-0.5,"right"
"3345","47_1",23,"47","Male",24,"Stim\r13y21g23b09.jpeg","Stim\r11y26g25b38.jpeg",13,11,21,26,23,25,9,38,1,-1,0,1,1.424,3.064,1,"rød","48_47",-2,1,0,"Right_lead","Male","Female",1,0.257260668416665,1.0054007554956,0.00540075549560148,1,-1.16552020707929,0.5,-0.5,"right"
"3346","47_1",29,"47","Male",24,"Stim\r17y20g40b07.jpeg","Stim\r03y03g02b05.jpeg",17,3,20,3,40,2,7,5,4,-1,0,1,2.479,2.693,1,"blå","48_47",-2,1,0,"Right_lead","Male","Female",1,0.238464867005554,0.998704192301211,-0.00129580769878856,4,1.64544029234723,1,0,"right"
"3349","47_1",33,"47","Male",24,"Stim\r11y14g08b23.jpeg","Stim\r12y07g16b25.jpeg",11,12,14,7,8,16,23,25,-2,1,0,1,5.328,4.584,1,"blå","48_47",2,0,1,"Right_lead","Male","Female",1,0.21501414893705,0.990119838132105,-0.00988016186789475,2,-0.228533373937116,0.666666666666667,-0.333333333333333,"right"
"3363","47_1",69,"47","Male",24,"Stim\r02y19g24b04.jpeg","Stim\r05y28g23b30.jpeg",2,5,19,28,24,23,4,30,4,1,1,1,1.296,3.263,1,"gul","48_47",9,1,1,"Right_lead","Male","Female",0,0.21723818595625,0.950027979759711,-0.0499720202402887,4,1.64544029234723,1.33333333333333,0.333333333333333,"right"
"3366","47_1",72,"47","Male",24,"Stim\r08y12g20b03.jpeg","Stim\r03y03g02b05.jpeg",8,3,12,3,20,2,3,5,1,-1,0,1,1.77,2.62,1,"gul","48_47",-9,1,0,"Right_lead","Male","Female",1,0.21177960539294,0.996584207538426,-0.00341579246157431,1,-1.16552020707929,0.5,-0.5,"right"
"3367","47_1",76,"47","Male",24,"Stim\r20y04g39b23.jpeg","Stim\r19y15g35b05.jpeg",20,19,4,15,39,35,23,5,4,1,0,0,2.092,3.137,1,"grøn","48_47",-4,1,1,"Right_lead","Male","Female",0,0.20734619715468,1.00618347408115,0.00618347408115416,4,1.64544029234723,2,1,"right"
"3369","47_1",78,"47","Male",24,"Stim\r12y12g14b26.jpeg","Stim\r08y23g10b29.jpeg",12,8,12,23,14,10,26,29,2,-1,0,1,1.506,3.398,1,"grøn","48_47",-4,1,0,"Right_lead","Male","Female",1,0.192124098955273,1.03407372603899,0.0340737260389901,2,-0.228533373937116,0.5,-0.5,"right"
"3372","47_1",84,"47","Male",24,"Stim\r15y05g12b10.jpeg","Stim\r13y33g08b23.jpeg",15,13,5,33,12,8,10,23,4,1,0,0,1.337,1.631,1,"grøn","48_47",-4,1,1,"Right_lead","Male","Female",0,0.19188763732998,0.986835845419892,-0.013164154580108,4,1.64544029234723,1.33333333333333,0.333333333333333,"right"
"3373","47_1",86,"47","Male",24,"Stim\r11y14g08b23.jpeg","Stim\r08y23g10b29.jpeg",11,8,14,23,8,10,23,29,2,-1,1,0,1.878,2.186,1,"grøn","48_47",2,1,0,"Right_lead","Male","Female",1,0.185192227575045,0.970955423797851,-0.029044576202149,2,-0.228533373937116,0.5,-0.5,"right"
"3377","47_1",93,"47","Male",24,"Stim\r07y02g03b06.jpeg","Stim\r05y09g02b34.jpeg",7,5,2,9,3,2,6,34,1,-1,0,1,2.669,2.411,1,"grøn","48_47",-1,1,0,"Right_lead","Male","Female",1,0.245208534762281,0.933965568152834,-0.0660344318471655,1,-1.16552020707929,0.5,-0.5,"right"
"3380","47_1",96,"47","Male",24,"Stim\r22y35g09b11.jpeg","Stim\r12y07g07b17.jpeg",22,12,35,7,9,7,11,17,3,1,0,0,1.306,1.572,1,"grøn","48_47",-2,1,1,"Right_lead","Male","Female",0,0.24526145671896,0.971884897516719,-0.0281151024832812,3,0.708453459205058,1.5,0.5,"right"
"3383","47_2",13,"47","Male",24,"Stim\r14y08g21b39.jpeg","Stim\r12y07g07b17.jpeg",14,12,8,7,21,7,39,17,-1,1,1,0,1.982,2.229,2,"rød","45_47",-2,0,1,"Right_lead","Male","Male",1,0.209019738699855,1.01116151598948,0.0111615159894811,1,-1.5463533849702,0.333333333333333,-0.666666666666667,"right"
"3385","47_2",17,"47","Male",24,"Stim\r13y21g23b09.jpeg","Stim\r11y13g22b35.jpeg",13,11,21,13,23,22,9,35,2,-1,0,1,1.233,3.11,2,"rød","45_47",-2,1,0,"Right_lead","Male","Male",1,0.24318453243145,0.999525332489069,-0.00047466751093117,2,-0.579882519363825,0.666666666666667,-0.333333333333333,"right"
"3386","47_2",19,"47","Male",24,"Stim\r21y31g06b08.jpeg","Stim\r22y23g20b06.jpeg",21,22,31,23,6,20,8,6,4,1,1,1,1.152,1.961,2,"rød","45_47",1,1,1,"Right_lead","Male","Male",0,0.24540088500212,1.01106258595965,0.0110625859596485,4,1.35305921184892,2,1,"right"
"3388","47_2",20,"47","Male",24,"Stim\r16y21g04b04.jpeg","Stim\r12y12g14b26.jpeg",16,12,21,12,4,14,4,26,1,-1,0,1,2.615,1.417,2,"rød","45_47",-4,1,0,"Right_lead","Male","Male",1,0.237145101940345,1.00744195845398,0.0074419584539791,1,-1.5463533849702,0.333333333333333,-0.666666666666667,"right"
"3389","47_2",24,"47","Male",24,"Stim\r09y15g18b07.jpeg","Stim\r10y02g36b05.jpeg",9,10,15,2,18,36,7,5,3,1,1,1,1.242,1.938,2,"rød","45_47",1,1,1,"Right_lead","Male","Male",0,0.25926159205364,0.981107405147601,-0.018892594852399,3,0.38658834624255,1.5,0.5,"right"
"3390","47_2",27,"47","Male",24,"Stim\r22y02g34b05.jpeg","Stim\r21y31g06b08.jpeg",22,21,2,31,34,6,5,8,-3,-1,0,0,1.779,2.351,2,"blå","45_47",3,0,0,"Right_lead","Male","Male",0,0.252032622670735,0.985280698642857,-0.0147193013571426,3,0.38658834624255,1.5,0.5,"right"
"3392","47_2",33,"47","Male",24,"Stim\r13y33g08b23.jpeg","Stim\r19y10g06b15.jpeg",13,19,33,10,8,6,23,15,-4,-1,1,1,1.581,2.271,2,"blå","45_47",-8,0,0,"Right_lead","Male","Male",0,0.220850857300545,1.00155335477058,0.00155335477057639,4,1.35305921184892,1.33333333333333,0.333333333333333,"right"
"3394","47_2",38,"47","Male",24,"Stim\r19y10g06b15.jpeg","Stim\r02y10g14b11.jpeg",19,2,10,10,6,14,15,11,2,1,0,0,1.007,2.9,2,"blå","45_47",-4,1,1,"Right_lead","Male","Male",0,0.149606663531398,0.996734099773738,-0.00326590022626205,2,-0.579882519363825,2,1,"right"
"3395","47_2",40,"47","Male",24,"Stim\r14y20g16b10.jpeg","Stim\r15y16g12b03.jpeg",14,15,20,16,16,12,10,3,-2,-1,1,1,1.611,1.914,2,"blå","45_47",-7,0,0,"Right_lead","Male","Male",0,0.160207818092325,1.00058889027769,0.000588890277688936,2,-0.579882519363825,2,1,"right"
"3401","47_2",58,"47","Male",24,"Stim\r03y11g01b26.jpeg","Stim\r14y12g04b29.jpeg",3,14,11,12,1,4,26,29,-4,-1,0,0,1.373,3.717,2,"gul","45_47",1,0,0,"Right_lead","Male","Male",0,0.182507623012225,1.00879108844129,0.00879108844129384,4,1.35305921184892,1.33333333333333,0.333333333333333,"right"
"3406","47_2",71,"47","Male",24,"Stim\r02y10g14b11.jpeg","Stim\r10y13g07b36.jpeg",2,10,10,13,14,7,11,36,-2,-1,0,0,1.971,4.139,2,"gul","45_47",3,0,0,"Right_lead","Male","Male",0,0.225291140922425,1.02562687677559,0.0256268767755901,2,-0.579882519363825,2,1,"right"
"3411","47_2",86,"47","Male",24,"Stim\r07y06g08b05.jpeg","Stim\r15y16g12b03.jpeg",7,15,6,16,8,12,5,3,-2,1,0,1,3.59,1.701,2,"grøn","45_47",4,0,1,"Right_lead","Male","Male",1,0.1950919523555,1.02456400371411,0.0245640037141148,2,-0.579882519363825,0.666666666666667,-0.333333333333333,"right"
"3412","47_2",87,"47","Male",24,"Stim\r10y27g22b14.jpeg","Stim\r13y21g23b09.jpeg",10,13,27,21,22,23,14,9,-3,1,0,1,2.224,1.555,2,"grøn","45_47",1,0,1,"Right_lead","Male","Male",1,0.230869484291895,1.0054822296146,0.0054822296145971,3,0.38658834624255,1.5,0.5,"right"
"3414","47_2",91,"47","Male",24,"Stim\r05y40g33b16.jpeg","Stim\r12y09g30b18.jpeg",5,12,40,9,33,30,16,18,-2,1,1,0,2.623,1.803,2,"grøn","45_47",-3,0,1,"Right_lead","Male","Male",1,0.24700945676245,1.01156014165473,0.0115601416547333,2,-0.579882519363825,0.666666666666667,-0.333333333333333,"right"
"3416","47_2",96,"47","Male",24,"Stim\r06y14g31b25.jpeg","Stim\r17y11g38b07.jpeg",6,17,14,11,31,38,25,7,4,1,1,1,1.68,2.007,2,"grøn","45_47",7,1,1,"Right_lead","Male","Male",0,0.2473189400257,1.00001142467732,1.14246773224025e-05,4,1.35305921184892,1.33333333333333,0.333333333333333,"right"
"3418","5_1",10,"5","Male",24,"Stim\r15y17g24b30.jpeg","Stim\r16y09g06b10.jpeg",15,16,17,9,24,6,30,10,-2,-1,0,0,2.272,4.89,1,"rød","6_5",1,0,0,"Right_lead","Male","Female",0,0.227868499102317,0.995627640447895,-0.00437235955210524,2,-0.0681761218855398,2,1,"right"
"3419","5_1",13,"5","Male",24,"Stim\r09y02g05b02.jpeg","Stim\r06y14g31b25.jpeg",9,6,2,14,5,31,2,25,2,1,0,0,3.829,5.358,1,"rød","6_5",-3,1,1,"Right_lead","Male","Female",0,0.203069883999185,0.994075382253652,-0.00592461774634778,2,-0.0681761218855398,2,1,"right"
"3422","5_1",26,"5","Male",24,"Stim\r08y12g20b03.jpeg","Stim\r22y23g20b06.jpeg",8,22,12,23,20,20,3,6,-1,1,0,1,4.738,6.774,1,"blå","6_5",3,0,1,"Right_lead","Male","Female",1,0.2657791085102,1.06070167874308,0.0607016787430785,1,-1.26125825488249,1,0,"right"
"3423","5_1",29,"5","Male",24,"Stim\r15y17g24b30.jpeg","Stim\r13y24g05b28.jpeg",15,13,17,24,24,5,30,28,-2,1,1,0,1.961,3.637,1,"blå","6_5",-2,0,1,"Right_lead","Male","Female",1,0.242314560825602,1.02076412178645,0.0207641217864476,2,-0.0681761218855398,2,1,"right"
"3425","5_1",36,"5","Male",24,"Stim\r12y09g30b18.jpeg","Stim\r05y40g33b16.jpeg",12,5,9,40,30,33,18,16,-2,-1,1,1,1.995,2.131,1,"blå","6_5",-2,0,0,"Right_lead","Male","Female",0,0.1623925321534,0.966082952611909,-0.0339170473880913,2,-0.0681761218855398,2,1,"right"
"3428","5_1",48,"5","Male",24,"Stim\r11y14g08b23.jpeg","Stim\r03y11g01b26.jpeg",11,3,14,11,8,1,23,26,-3,-1,0,0,1.593,3.549,1,"blå","6_5",3,0,0,"Right_lead","Male","Female",0,0.1992886877775,1.07563252235141,0.0756325223514096,3,1.12490601111141,1.5,0.5,"right"
"3430","5_1",57,"5","Male",24,"Stim\r15y17g24b30.jpeg","Stim\r18y19g14b27.jpeg",15,18,17,19,24,14,30,27,-3,-1,0,0,1.844,5.399,1,"gul","6_5",2,0,0,"Right_lead","Male","Female",0,0.173834263360711,1.03437945049103,0.0343794504910255,3,1.12490601111141,3,2,"right"
"3433","5_1",66,"5","Male",24,"Stim\r02y19g24b04.jpeg","Stim\r08y12g20b03.jpeg",2,8,19,12,24,20,4,3,-2,1,1,0,1.246,2.342,1,"gul","6_5",-7,0,1,"Right_lead","Male","Female",1,0.2238838983699,1.02629270058304,0.0262927005830418,2,-0.0681761218855398,2,1,"right"
"3441","5_1",78,"5","Male",24,"Stim\r20y04g39b23.jpeg","Stim\r12y09g30b18.jpeg",20,12,4,9,39,30,23,18,2,-1,0,1,3.015,3.627,1,"grøn","6_5",-9,1,0,"Right_lead","Male","Female",1,0.18673298795115,0.976159364500533,-0.0238406354994671,2,-0.0681761218855398,2,1,"right"
"3442","5_1",79,"5","Male",24,"Stim\r12y12g14b26.jpeg","Stim\r17y22g16b15.jpeg",12,17,12,22,14,16,26,15,1,1,1,1,2.005,3.729,1,"grøn","6_5",2,1,1,"Right_lead","Male","Female",0,0.190095425895722,1.00122333857257,0.00122333857256596,1,-1.26125825488249,1,0,"right"
"3443","5_1",82,"5","Male",24,"Stim\r09y15g18b07.jpeg","Stim\r11y13g22b35.jpeg",9,11,15,13,18,22,7,35,-2,-1,0,0,1.882,2.211,1,"grøn","6_5",4,0,0,"Right_lead","Male","Female",0,0.198102601161865,1.06448675094332,0.0644867509433242,2,-0.0681761218855398,2,1,"right"
"3445","5_1",86,"5","Male",24,"Stim\r12y09g30b18.jpeg","Stim\r09y06g26b32.jpeg",12,9,9,6,30,26,18,32,-2,1,1,0,2.48,1.461,1,"grøn","6_5",-4,0,1,"Right_lead","Male","Female",1,0.1919086606851,1.18554994491565,0.185549944915648,2,-0.0681761218855398,2,1,"right"
"3448","5_1",92,"5","Male",24,"Stim\r11y26g25b38.jpeg","Stim\r10y27g22b14.jpeg",11,10,26,27,25,22,38,14,-3,1,1,0,2.538,2.781,1,"grøn","6_5",-3,0,1,"Right_lead","Male","Female",1,0.24955792669932,1.04288770361989,0.04288770361989,3,1.12490601111141,1.5,0.5,"right"
"3449","5_1",93,"5","Male",24,"Stim\r19y10g06b15.jpeg","Stim\r10y37g07b02.jpeg",19,10,10,37,6,7,15,2,-3,-1,0,0,1.639,1.209,1,"grøn","6_5",1,0,0,"Right_lead","Male","Female",0,0.25981191040375,1.03438598346676,0.0343859834667564,3,1.12490601111141,3,2,"right"
"3453","5_2",11,"5","Male",24,"Stim\r10y02g36b05.jpeg","Stim\r12y07g07b17.jpeg",10,12,2,7,36,7,5,17,-2,1,0,1,4.667,2.649,2,"rød","7_5",2,0,1,"Right_lead","Male","Male",1,0.197276519142579,0.950310710157228,-0.0496892898427718,2,-0.830623299056236,0.666666666666667,-0.333333333333333,"right"
"3454","5_2",18,"5","Male",24,"Stim\r14y20g16b10.jpeg","Stim\r13y33g08b23.jpeg",14,13,20,33,16,8,10,23,-3,1,1,0,1.186,2.387,2,"rød","7_5",-1,0,1,"Right_lead","Male","Male",1,0.25025934424295,0.907596065164122,-0.0924039348358783,3,0.332249319622494,1,0,"right"
"3455","5_2",19,"5","Male",24,"Stim\r10y03g03b07.jpeg","Stim\r07y06g08b05.jpeg",10,7,3,6,3,8,7,5,-3,-1,1,1,1.429,1.496,2,"rød","7_5",-3,0,0,"Right_lead","Male","Male",0,0.2423725094796,0.896383555452388,-0.103616444547612,3,0.332249319622494,1.5,0.5,"right"
"3459","5_2",25,"5","Male",24,"Stim\r14y08g21b39.jpeg","Stim\r09y06g26b32.jpeg",14,9,8,6,21,26,39,32,-2,1,1,0,1.669,1.261,2,"blå","7_5",-7,0,1,"Right_lead","Male","Male",1,0.270467346315133,0.993072596641463,-0.00692740335853737,2,-0.830623299056236,0.666666666666667,-0.333333333333333,"right"
"3460","5_2",26,"5","Male",24,"Stim\r13y24g05b28.jpeg","Stim\r15y17g24b30.jpeg",13,15,24,17,5,24,28,30,-2,1,0,1,0.986,2.329,2,"blå","7_5",2,0,1,"Right_lead","Male","Male",1,0.265446070038845,1.01139516138424,0.011395161384236,2,-0.830623299056236,1,0,"right"
"3462","5_2",30,"5","Male",24,"Stim\r16y21g04b04.jpeg","Stim\r06y19g29b08.jpeg",16,6,21,19,4,29,4,8,-3,-1,0,0,1.387,1.317,2,"blå","7_5",4,0,0,"Right_lead","Male","Male",0,0.245182843787075,1.13694503846085,0.136945038460847,3,0.332249319622494,1.5,0.5,"right"
"3466","5_2",43,"5","Male",24,"Stim\r07y02g03b06.jpeg","Stim\r04y39g24b15.jpeg",7,4,2,39,3,24,6,15,-3,1,0,1,1.39,1.395,2,"blå","7_5",9,0,1,"Right_lead","Male","Male",1,0.175470620606655,1.1817374950935,0.181737495093498,3,0.332249319622494,1.5,0.5,"right"
"3467","5_2",44,"5","Male",24,"Stim\r12y07g16b25.jpeg","Stim\r07y14g27b22.jpeg",12,7,7,14,16,27,25,22,-2,1,1,0,2.364,1.122,2,"blå","7_5",-3,0,1,"Right_lead","Male","Male",1,0.18555447358303,1.07904773375533,0.0790477337553319,2,-0.830623299056236,0.5,-0.5,"right"
"3469","5_2",47,"5","Male",24,"Stim\r18y19g14b27.jpeg","Stim\r06y14g31b25.jpeg",18,6,19,14,14,31,27,25,-3,1,1,0,2.691,1.079,2,"blå","7_5",-2,0,1,"Right_lead","Male","Male",1,0.21504779165935,1.31428642466962,0.314286424669619,3,0.332249319622494,1.5,0.5,"right"
"3470","5_2",49,"5","Male",24,"Stim\r19y15g35b05.jpeg","Stim\r09y17g32b21.jpeg",19,9,15,17,35,32,5,21,-4,-1,0,0,1.443,1.027,2,"gul","7_5",2,0,0,"Right_lead","Male","Male",0,0.20898301312035,1.43745319463228,0.437453194632278,4,1.49512193830122,2,1,"right"
"3471","5_2",51,"5","Male",24,"Stim\r22y23g20b06.jpeg","Stim\r16y21g04b04.jpeg",22,16,23,21,20,4,6,4,4,1,0,0,1.662,4.235,2,"gul","7_5",-2,1,1,"Right_lead","Male","Male",0,0.211362425114275,1.38602020064474,0.386020200644737,4,1.49512193830122,1,0,"right"
"3475","5_2",62,"5","Male",24,"Stim\r07y06g08b05.jpeg","Stim\r02y10g14b11.jpeg",7,2,6,10,8,14,5,11,2,1,1,1,2.57,1.416,2,"gul","7_5",4,1,1,"Right_lead","Male","Male",0,0.22798436100762,1.24437198929261,0.244371989292606,2,-0.830623299056236,2,1,"right"
"3476","5_2",63,"5","Male",24,"Stim\r20y04g39b23.jpeg","Stim\r12y07g16b25.jpeg",20,12,4,7,39,16,23,25,-2,1,0,1,1.583,1.375,2,"gul","7_5",3,0,1,"Right_lead","Male","Male",1,0.23902436281243,1.11878434058756,0.118784340587563,2,-0.830623299056236,1,0,"right"
"3477","5_2",71,"5","Male",24,"Stim\r15y05g12b10.jpeg","Stim\r07y06g08b05.jpeg",15,7,5,6,12,8,10,5,2,-1,1,0,1.763,1.48,2,"gul","7_5",1,1,0,"Right_lead","Male","Male",1,0.2222733928252,1.0061530093056,0.00615300930560214,2,-0.830623299056236,1,0,"right"
"3481","5_2",77,"5","Male",24,"Stim\r19y10g06b15.jpeg","Stim\r07y02g03b06.jpeg",19,7,10,2,6,3,15,6,1,-1,0,1,2.507,1.598,2,"grøn","7_5",-3,1,0,"Right_lead","Male","Male",1,0.189529886675815,1.03100100556572,0.0310010055657151,1,-1.99349591773497,0.5,-0.5,"right"
"3483","5_2",80,"5","Male",24,"Stim\r04y16g13b13.jpeg","Stim\r14y20g16b10.jpeg",4,14,16,20,13,16,13,10,-4,-1,0,0,1.16,1.059,2,"grøn","7_5",3,0,0,"Right_lead","Male","Male",0,0.192916494867541,1.29779204236008,0.29779204236008,4,1.49512193830122,4,3,"right"
"3484","5_2",81,"5","Male",24,"Stim\r09y06g26b32.jpeg","Stim\r07y14g27b22.jpeg",9,7,6,14,26,27,32,22,3,1,1,1,1.975,1.879,2,"grøn","7_5",1,1,1,"Right_lead","Male","Male",0,0.198256108335985,1.26113803971619,0.261138039716188,3,0.332249319622494,1,0,"right"
"3486","5_2",92,"5","Male",24,"Stim\r17y11g38b07.jpeg","Stim\r22y02g34b05.jpeg",17,22,11,2,38,34,7,5,4,-1,0,1,1.596,2.06,2,"grøn","7_5",-4,1,0,"Right_lead","Male","Male",1,0.251052035646775,0.987741977406195,-0.0122580225938054,4,1.49512193830122,1.33333333333333,0.333333333333333,"right"
"3488","51_1",13,"51","Male",20,"Stim\r15y05g12b10.jpeg","Stim\r14y20g16b10.jpeg",15,14,5,20,12,16,10,10,-2,-1,1,1,1.56,1.99,1,"rød","49_51",-1,0,0,"Right_lead","Male","Male",0,0.203882835310375,0.977203475039509,-0.0227965249604909,2,-0.169582339689723,0.666666666666667,-0.333333333333333,"right"
"3489","51_1",14,"51","Male",20,"Stim\r19y10g06b15.jpeg","Stim\r15y17g24b30.jpeg",19,15,10,17,6,24,15,30,-2,-1,1,1,1.668,1.678,1,"rød","49_51",-4,0,0,"Right_lead","Male","Male",0,0.216250444844405,0.939507263020194,-0.0604927369798063,2,-0.169582339689723,1,0,"right"
"3491","51_1",16,"51","Male",20,"Stim\r17y12g19b18.jpeg","Stim\r10y02g36b05.jpeg",17,10,12,2,19,36,18,5,-2,-1,1,1,2.761,1.701,1,"rød","49_51",-7,0,0,"Right_lead","Male","Male",0,0.227377156354635,0.986076719498579,-0.0139232805014212,2,-0.169582339689723,2,1,"right"
"3493","51_1",20,"51","Male",20,"Stim\r13y21g23b09.jpeg","Stim\r10y03g03b07.jpeg",13,10,21,3,23,3,9,7,-2,-1,1,1,1.429,1.686,1,"rød","49_51",-3,0,0,"Right_lead","Male","Male",0,0.23454641267963,0.987126130177968,-0.0128738698220316,2,-0.169582339689723,2,1,"right"
"3494","51_1",21,"51","Male",20,"Stim\r07y02g03b06.jpeg","Stim\r08y12g20b03.jpeg",7,8,2,12,3,20,6,3,-2,1,0,1,2.271,2.046,1,"rød","49_51",1,0,1,"Right_lead","Male","Male",1,0.2450194478103,0.984045843252736,-0.0159541567472644,2,-0.169582339689723,2,1,"right"
"3495","51_1",22,"51","Male",20,"Stim\r10y03g03b07.jpeg","Stim\r12y09g30b18.jpeg",10,12,3,9,3,30,7,18,-2,1,0,1,1.166,1.556,1,"rød","49_51",2,0,1,"Right_lead","Male","Male",1,0.25851812610491,0.998400771147995,-0.00159922885200481,2,-0.169582339689723,1,0,"right"
"3496","51_1",23,"51","Male",20,"Stim\r10y13g07b36.jpeg","Stim\r17y22g16b15.jpeg",10,17,13,22,7,16,36,15,2,1,1,1,1.996,1.85,1,"rød","49_51",7,1,1,"Right_lead","Male","Male",0,0.257303193710536,1.00708259795382,0.00708259795382005,2,-0.169582339689723,2,1,"right"
"3497","51_1",25,"51","Male",20,"Stim\r09y07g06b09.jpeg","Stim\r10y37g07b02.jpeg",9,10,7,37,6,7,9,2,-2,-1,0,0,1.782,1.565,1,"rød","49_51",1,0,0,"Right_lead","Male","Male",0,0.270484573632451,1.00896338424626,0.00896338424625887,2,-0.169582339689723,2,1,"right"
"3498","51_1",28,"51","Male",20,"Stim\r09y06g26b32.jpeg","Stim\r11y13g22b35.jpeg",9,11,6,13,26,22,32,35,2,-1,1,0,1.601,1.609,1,"blå","49_51",3,1,0,"Right_lead","Male","Male",1,0.25100304810329,1.01450038693238,0.0145003869323816,2,-0.169582339689723,0.5,-0.5,"right"
"3500","51_1",31,"51","Male",20,"Stim\r22y02g34b05.jpeg","Stim\r10y27g22b14.jpeg",22,10,2,27,34,22,5,14,-2,1,0,1,1.304,1.466,1,"blå","49_51",9,0,1,"Right_lead","Male","Male",1,0.223169822184535,1.0163577555928,0.0163577555927961,2,-0.169582339689723,0.5,-0.5,"right"
"3501","51_1",32,"51","Male",20,"Stim\r03y11g01b26.jpeg","Stim\r13y24g05b28.jpeg",3,13,11,24,1,5,26,28,3,1,1,1,1.871,1.315,1,"blå","49_51",2,1,1,"Right_lead","Male","Male",0,0.22640853067055,0.983937542382107,-0.0160624576178934,3,1.1022852079832,3,2,"right"
"3504","51_1",36,"51","Male",20,"Stim\r19y10g06b15.jpeg","Stim\r12y09g30b18.jpeg",19,12,10,9,6,30,15,18,-2,-1,0,0,1.444,1.498,1,"blå","49_51",3,0,0,"Right_lead","Male","Male",0,0.1639315503062,1.01618803959391,0.0161880395939134,2,-0.169582339689723,2,1,"right"
"3505","51_1",39,"51","Male",20,"Stim\r21y03g15b37.jpeg","Stim\r05y09g02b34.jpeg",21,5,3,9,15,2,37,34,4,-1,0,1,2.141,2.51,1,"blå","49_51",-3,1,0,"Right_lead","Male","Male",1,0.152586725206719,1.00181648864417,0.00181648864417339,4,2.37415275565612,1.33333333333333,0.333333333333333,"right"
"3507","51_1",43,"51","Male",20,"Stim\r17y20g40b07.jpeg","Stim\r18y13g28b06.jpeg",17,18,20,13,40,28,7,6,-2,1,1,0,1.762,2.084,1,"blå","49_51",-1,0,1,"Right_lead","Male","Male",1,0.166892673680825,1.00192511611096,0.0019251161109588,2,-0.169582339689723,2,1,"right"
"3508","51_1",45,"51","Male",20,"Stim\r11y13g22b35.jpeg","Stim\r05y09g02b34.jpeg",11,5,13,9,22,2,35,34,3,1,0,0,1.39,1.514,1,"blå","49_51",-1,1,1,"Right_lead","Male","Male",0,0.19384097675455,0.997613129041025,-0.00238687095897527,3,1.1022852079832,1.5,0.5,"right"
"3511","51_1",49,"51","Male",20,"Stim\r04y16g13b13.jpeg","Stim\r06y36g16b14.jpeg",4,6,16,36,13,16,13,14,-3,1,0,1,1.386,2.376,1,"blå","49_51",1,0,1,"Right_lead","Male","Male",1,0.197096600182085,1.04019570019458,0.0401957001945836,3,1.1022852079832,3,2,"right"
