"","SubjectID_left","SubjectID_right","Gender_left","Gender_right","Age_left","Age_right","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response_left","Response_right","Joint_left","Joint_right","Correct_left","Correct_right","Correct_joint","RT_left","RT_right","RT_joint_left","RT_joint_right","Round","Block","group_id","SubjectID_left_unique","SubjectID_right_unique","diff","response_right_dummy","response_left_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior"
"98","3","2","Male","Female",24,25,"Stim\r07y02g03b06.jpeg","Stim\r13y24g05b28.jpeg",7,13,2,24,3,5,6,28,2,2,0,0,1,1,0,0.995,1.327,0,0,2,"rød","3_2","3_2","2_2",6,1,1,NA,"Agree",NA,NA,NA
"99","3","2","Male","Female",24,25,"Stim\r03y11g01b26.jpeg","Stim\r04y39g24b15.jpeg",3,4,11,39,1,24,26,15,-1,1,0,1,0,1,1,1.697,1.549,0,3.263,2,"rød","3_2","3_2","2_2",1,1,0,1,"Right_lead","Female","Male","stick"
"100","3","2","Male","Female",24,25,"Stim\r06y36g16b14.jpeg","Stim\r09y17g32b21.jpeg",6,9,36,17,16,32,14,21,-2,2,1,0,0,1,1,1.445,1.591,1.868,0,2,"rød","3_2","3_2","2_2",3,1,0,1,"Left_lead","Male","Female","surrender"
"101","3","2","Male","Female",24,25,"Stim\r04y28g27b06.jpeg","Stim\r05y40g33b16.jpeg",4,5,28,40,27,33,6,16,-3,-1,0,0,0,0,0,1.552,0.98,0,0,2,"rød","3_2","3_2","2_2",1,0,0,NA,"Agree",NA,NA,NA
"102","3","2","Male","Female",24,25,"Stim\r12y07g07b17.jpeg","Stim\r21y03g15b37.jpeg",12,21,7,3,7,15,17,37,4,2,0,0,1,1,0,1.04,1.121,0,0,2,"rød","3_2","3_2","2_2",9,1,1,NA,"Agree",NA,NA,NA
"103","3","2","Male","Female",24,25,"Stim\r17y20g40b07.jpeg","Stim\r19y15g35b05.jpeg",17,19,20,15,40,35,7,5,3,3,0,0,1,1,0,1.109,1.223,0,0,2,"rød","3_2","3_2","2_2",2,1,1,NA,"Agree",NA,NA,NA
"104","3","2","Male","Female",24,25,"Stim\r21y03g15b37.jpeg","Stim\r17y07g07b24.jpeg",21,17,3,7,15,7,37,24,-2,-2,0,0,1,1,0,1.349,1.609,0,0,2,"rød","3_2","3_2","2_2",-4,0,0,NA,"Agree",NA,NA,NA
"105","3","2","Male","Female",24,25,"Stim\r10y03g03b07.jpeg","Stim\r06y14g31b25.jpeg",10,6,3,14,3,31,7,25,2,-3,0,-1,0,1,1,0.927,1.288,0,2.4,2,"rød","3_2","3_2","2_2",-4,0,1,0,"Right_lead","Female","Male","stick"
"106","3","2","Male","Female",24,25,"Stim\r19y15g35b05.jpeg","Stim\r21y24g16b04.jpeg",19,21,15,24,35,16,5,4,-3,-3,0,0,0,0,0,1.181,2.445,0,0,2,"rød","3_2","3_2","2_2",2,0,0,NA,"Agree",NA,NA,NA
"107","3","2","Male","Female",24,25,"Stim\r04y16g13b13.jpeg","Stim\r10y07g11b10.jpeg",4,10,16,7,13,11,13,10,4,2,0,0,1,1,0,1.352,1.188,0,0,2,"rød","3_2","3_2","2_2",6,1,1,NA,"Agree",NA,NA,NA
"108","3","2","Male","Female",24,25,"Stim\r13y21g23b09.jpeg","Stim\r12y07g16b25.jpeg",13,12,21,7,23,16,9,25,2,-1,0,1,0,1,0,1.004,1.083,0,2.007,2,"rød","3_2","3_2","2_2",-1,0,1,1,"Right_lead","Female","Male","surrender"
"109","3","2","Male","Female",24,25,"Stim\r22y02g34b05.jpeg","Stim\r19y10g06b15.jpeg",22,19,2,10,34,6,5,15,-3,2,0,-1,1,0,1,1.615,1.298,0,1.528,2,"rød","3_2","3_2","2_2",-3,1,0,0,"Right_lead","Female","Male","surrender"
"110","3","2","Male","Female",24,25,"Stim\r22y23g20b06.jpeg","Stim\r19y15g35b05.jpeg",22,19,23,15,20,35,6,5,-2,-1,0,0,1,1,0,1.092,1.271,0,0,2,"rød","3_2","3_2","2_2",-3,0,0,NA,"Agree",NA,NA,NA
"111","3","2","Male","Female",24,25,"Stim\r17y11g38b07.jpeg","Stim\r15y05g12b10.jpeg",17,15,11,5,38,12,7,10,-2,1,-1,0,1,0,1,2.296,1.321,1.349,0,2,"rød","3_2","3_2","2_2",-2,1,0,0,"Left_lead","Male","Female","stick"
"112","3","2","Male","Female",24,25,"Stim\r03y03g02b05.jpeg","Stim\r07y14g27b22.jpeg",3,7,3,14,2,27,5,22,3,1,0,0,1,1,0,1.345,4.49,0,0,2,"rød","3_2","3_2","2_2",4,1,1,NA,"Agree",NA,NA,NA
"113","3","2","Male","Female",24,25,"Stim\r15y17g24b30.jpeg","Stim\r17y22g16b15.jpeg",15,17,17,22,24,16,30,15,2,1,0,0,1,1,0,0.903,1.968,0,0,2,"rød","3_2","3_2","2_2",2,1,1,NA,"Agree",NA,NA,NA
"114","3","2","Male","Female",24,25,"Stim\r20y04g39b23.jpeg","Stim\r22y35g09b11.jpeg",20,22,4,35,39,9,23,11,3,4,0,0,1,1,0,1.083,1.948,0,0,2,"rød","3_2","3_2","2_2",2,1,1,NA,"Agree",NA,NA,NA
"115","3","2","Male","Female",24,25,"Stim\r10y27g22b14.jpeg","Stim\r14y10g15b15.jpeg",10,14,27,10,22,15,14,15,4,4,0,0,1,1,0,1.014,1.529,0,0,2,"rød","3_2","3_2","2_2",4,1,1,NA,"Agree",NA,NA,NA
"116","3","2","Male","Female",24,25,"Stim\r15y16g12b03.jpeg","Stim\r13y33g08b23.jpeg",15,13,16,33,12,8,3,23,-2,3,0,1,1,0,0,0.989,1.504,0,1.51,2,"rød","3_2","3_2","2_2",-2,1,0,1,"Right_lead","Female","Male","stick"
"117","3","2","Male","Female",24,25,"Stim\r10y07g11b10.jpeg","Stim\r14y10g15b15.jpeg",10,14,7,10,11,15,10,15,-2,1,0,-1,0,1,0,1.019,0.898,0,1.799,2,"rød","3_2","3_2","2_2",4,1,0,0,"Right_lead","Female","Male","surrender"
"118","3","2","Male","Female",24,25,"Stim\r09y17g32b21.jpeg","Stim\r05y40g33b16.jpeg",9,5,17,40,32,33,21,16,1,-2,0,-1,0,1,1,1.659,1.184,0,1.53,2,"rød","3_2","3_2","2_2",-4,0,1,0,"Right_lead","Female","Male","stick"
"119","3","2","Male","Female",24,25,"Stim\r15y05g12b10.jpeg","Stim\r12y12g14b26.jpeg",15,12,5,12,12,14,10,26,-2,-1,0,0,1,1,0,0.887,1.117,0,0,2,"rød","3_2","3_2","2_2",-3,0,0,NA,"Agree",NA,NA,NA
"120","3","2","Male","Female",24,25,"Stim\r16y21g04b04.jpeg","Stim\r14y10g15b15.jpeg",16,14,21,10,4,15,4,15,-2,2,0,1,1,0,0,1.094,1.123,0,1.463,2,"rød","3_2","3_2","2_2",-2,1,0,1,"Right_lead","Female","Male","stick"
"121","3","2","Male","Female",24,25,"Stim\r12y12g14b26.jpeg","Stim\r13y24g05b28.jpeg",12,13,12,24,14,5,26,28,2,2,0,0,1,1,0,1.131,1.396,0,0,2,"rød","3_2","3_2","2_2",1,1,1,NA,"Agree",NA,NA,NA
"122","3","2","Male","Female",24,25,"Stim\r05y09g02b34.jpeg","Stim\r11y13g22b35.jpeg",5,11,9,13,2,22,34,35,-4,-3,0,0,0,0,0,1.02,1.335,0,0,2,"blå","3_2","3_2","2_2",1,0,0,NA,"Agree",NA,NA,NA
"123","3","2","Male","Female",24,25,"Stim\r07y14g27b22.jpeg","Stim\r09y17g32b21.jpeg",7,9,14,17,27,32,22,21,2,2,0,0,0,0,0,2.249,1.376,0,0,2,"blå","3_2","3_2","2_2",-1,1,1,NA,"Agree",NA,NA,NA
"124","3","2","Male","Female",24,25,"Stim\r09y15g18b07.jpeg","Stim\r22y23g20b06.jpeg",9,22,15,23,18,20,7,6,-1,2,1,0,1,0,0,1.031,1.796,1.162,0,2,"blå","3_2","3_2","2_2",-1,1,0,1,"Left_lead","Male","Female","surrender"
"125","3","2","Male","Female",24,25,"Stim\r18y13g28b06.jpeg","Stim\r15y05g12b10.jpeg",18,15,13,5,28,12,6,10,2,2,0,0,1,1,0,0.894,0.938,0,0,2,"blå","3_2","3_2","2_2",4,1,1,NA,"Agree",NA,NA,NA
"126","3","2","Male","Female",24,25,"Stim\r12y12g14b26.jpeg","Stim\r13y33g08b23.jpeg",12,13,12,33,14,8,26,23,-2,-3,0,0,1,1,0,0.801,1.331,0,0,2,"blå","3_2","3_2","2_2",-3,0,0,NA,"Agree",NA,NA,NA
"127","3","2","Male","Female",24,25,"Stim\r01y27g01b01.jpeg","Stim\r15y16g12b03.jpeg",1,15,27,16,1,12,1,3,3,2,0,0,1,1,0,1.379,1.325,0,0,2,"blå","3_2","3_2","2_2",2,1,1,NA,"Agree",NA,NA,NA
"128","3","2","Male","Female",24,25,"Stim\r10y13g07b36.jpeg","Stim\r05y28g23b30.jpeg",10,5,13,28,7,23,36,30,-4,-2,0,0,1,1,0,2.115,1.446,0,0,2,"blå","3_2","3_2","2_2",-6,0,0,NA,"Agree",NA,NA,NA
"129","3","2","Male","Female",24,25,"Stim\r11y10g06b19.jpeg","Stim\r11y14g08b23.jpeg",11,11,10,14,6,8,19,23,2,3,0,0,1,1,0,1.939,1.618,0,0,2,"blå","3_2","3_2","2_2",4,1,1,NA,"Agree",NA,NA,NA
"130","3","2","Male","Female",24,25,"Stim\r06y36g16b14.jpeg","Stim\r04y16g13b13.jpeg",6,4,36,16,16,13,14,13,1,3,0,0,0,0,0,1.207,1.104,0,0,2,"blå","3_2","3_2","2_2",-1,1,1,NA,"Agree",NA,NA,NA
"131","3","2","Male","Female",24,25,"Stim\r14y12g04b29.jpeg","Stim\r12y07g16b25.jpeg",14,12,12,7,4,16,29,25,-3,-2,0,0,1,1,0,1.204,1.666,0,0,2,"blå","3_2","3_2","2_2",-4,0,0,NA,"Agree",NA,NA,NA
"132","3","2","Male","Female",24,25,"Stim\r07y02g03b06.jpeg","Stim\r07y06g08b05.jpeg",7,7,2,6,3,8,6,5,-2,-2,0,0,1,1,0,1.22,1.451,0,0,2,"blå","3_2","3_2","2_2",-1,0,0,NA,"Agree",NA,NA,NA
"133","3","2","Male","Female",24,25,"Stim\r15y05g12b10.jpeg","Stim\r17y20g40b07.jpeg",15,17,5,20,12,40,10,7,-1,2,1,0,1,0,0,1.786,1.249,1.195,0,2,"blå","3_2","3_2","2_2",-3,1,0,1,"Left_lead","Male","Female","surrender"
"134","3","2","Male","Female",24,25,"Stim\r13y21g23b09.jpeg","Stim\r07y02g03b06.jpeg",13,7,21,2,23,3,9,6,-1,1,1,0,1,0,0,1.21,1.406,2.417,0,2,"blå","3_2","3_2","2_2",-3,1,0,1,"Left_lead","Male","Female","surrender"
"135","3","2","Male","Female",24,25,"Stim\r17y12g19b18.jpeg","Stim\r17y22g16b15.jpeg",17,17,12,22,19,16,18,15,-2,2,-1,0,1,0,1,1.16,1.256,3.758,0,2,"blå","3_2","3_2","2_2",-3,1,0,0,"Left_lead","Male","Female","stick"
"136","3","2","Male","Female",24,25,"Stim\r07y06g08b05.jpeg","Stim\r09y15g18b07.jpeg",7,9,6,15,8,18,5,7,1,2,0,0,1,1,0,1.423,1.004,0,0,2,"blå","3_2","3_2","2_2",2,1,1,NA,"Agree",NA,NA,NA
"137","3","2","Male","Female",24,25,"Stim\r12y09g30b18.jpeg","Stim\r19y10g06b15.jpeg",12,19,9,10,30,6,18,15,1,2,0,0,0,0,0,1.258,1.122,0,0,2,"blå","3_2","3_2","2_2",-3,1,1,NA,"Agree",NA,NA,NA
"138","3","2","Male","Female",24,25,"Stim\r19y10g06b15.jpeg","Stim\r10y27g22b14.jpeg",19,10,10,27,6,22,15,14,-1,-2,0,0,1,1,0,0.905,1.119,0,0,2,"blå","3_2","3_2","2_2",-1,0,0,NA,"Agree",NA,NA,NA
"139","3","2","Male","Female",24,25,"Stim\r02y19g24b04.jpeg","Stim\r17y20g40b07.jpeg",2,17,19,20,24,40,4,7,2,2,0,0,1,1,0,2.034,1.232,0,0,2,"blå","3_2","3_2","2_2",3,1,1,NA,"Agree",NA,NA,NA
"140","3","2","Male","Female",24,25,"Stim\r19y15g35b05.jpeg","Stim\r02y19g24b04.jpeg",19,2,15,19,35,24,5,4,1,1,0,0,0,0,0,0.885,1.199,0,0,2,"blå","3_2","3_2","2_2",-1,1,1,NA,"Agree",NA,NA,NA
"141","3","2","Male","Female",24,25,"Stim\r03y11g01b26.jpeg","Stim\r11y10g06b19.jpeg",3,11,11,10,1,6,26,19,-4,-2,0,0,1,1,0,1.058,2.366,0,0,2,"blå","3_2","3_2","2_2",-7,0,0,NA,"Agree",NA,NA,NA
"142","3","2","Male","Female",24,25,"Stim\r09y06g26b32.jpeg","Stim\r11y13g22b35.jpeg",9,11,6,13,26,22,32,35,2,2,0,0,1,1,0,1.127,1.273,0,0,2,"blå","3_2","3_2","2_2",3,1,1,NA,"Agree",NA,NA,NA
"143","3","2","Male","Female",24,25,"Stim\r15y17g24b30.jpeg","Stim\r12y12g14b26.jpeg",15,12,17,12,24,14,30,26,-3,-3,0,0,1,1,0,1.345,1.688,0,0,2,"blå","3_2","3_2","2_2",-4,0,0,NA,"Agree",NA,NA,NA
"144","3","2","Male","Female",24,25,"Stim\r05y40g33b16.jpeg","Stim\r04y16g13b13.jpeg",5,4,40,16,33,13,16,13,-1,4,1,0,1,0,0,0.891,1.369,1.621,0,2,"blå","3_2","3_2","2_2",-3,1,0,1,"Left_lead","Male","Female","surrender"
"145","3","2","Male","Female",24,25,"Stim\r17y20g40b07.jpeg","Stim\r03y06g12b09.jpeg",17,3,20,6,40,12,7,9,1,1,0,0,1,1,0,2.479,1.708,0,0,2,"blå","3_2","3_2","2_2",2,1,1,NA,"Agree",NA,NA,NA
"146","3","2","Male","Female",24,25,"Stim\r10y37g07b02.jpeg","Stim\r05y40g33b16.jpeg",10,5,37,40,7,33,2,16,-2,1,0,-1,0,1,0,1.69,27.583,0,2.439,2,"gul","3_2","3_2","2_2",3,1,0,0,"Right_lead","Female","Male","surrender"
"147","3","2","Male","Female",24,25,"Stim\r14y08g21b39.jpeg","Stim\r22y02g34b05.jpeg",14,22,8,2,21,34,39,5,1,-1,-1,0,0,1,1,3.065,0.843,1.076,0,2,"gul","3_2","3_2","2_2",-6,0,1,0,"Left_lead","Male","Female","surrender"
"148","3","2","Male","Female",24,25,"Stim\r11y13g22b35.jpeg","Stim\r19y10g06b15.jpeg",11,19,13,10,22,6,35,15,-3,2,-1,0,1,0,1,1.787,1.192,1.339,0,2,"gul","3_2","3_2","2_2",-3,1,0,0,"Left_lead","Male","Female","stick"
"149","3","2","Male","Female",24,25,"Stim\r11y10g06b19.jpeg","Stim\r07y14g27b22.jpeg",11,7,10,14,6,27,19,22,2,3,0,0,1,1,0,0.907,1.439,0,0,2,"gul","3_2","3_2","2_2",4,1,1,NA,"Agree",NA,NA,NA
"150","3","2","Male","Female",24,25,"Stim\r15y05g12b10.jpeg","Stim\r03y03g02b05.jpeg",15,3,5,3,12,2,10,5,-1,-1,0,0,1,1,0,0.818,0.799,0,0,2,"gul","3_2","3_2","2_2",-2,0,0,NA,"Agree",NA,NA,NA
"151","3","2","Male","Female",24,25,"Stim\r08y23g10b29.jpeg","Stim\r17y20g40b07.jpeg",8,17,23,20,10,40,29,7,2,3,0,0,0,0,0,1.142,1.321,0,0,2,"gul","3_2","3_2","2_2",-3,1,1,NA,"Agree",NA,NA,NA
"152","3","2","Male","Female",24,25,"Stim\r03y03g02b05.jpeg","Stim\r21y01g04b27.jpeg",3,21,3,1,2,4,5,27,-4,-1,0,0,1,1,0,0.974,0.738,0,0,2,"gul","3_2","3_2","2_2",-2,0,0,NA,"Agree",NA,NA,NA
"153","3","2","Male","Female",24,25,"Stim\r12y09g30b18.jpeg","Stim\r17y12g19b18.jpeg",12,17,9,12,30,19,18,18,2,-1,1,0,1,0,1,1.032,1.59,1.106,0,2,"gul","3_2","3_2","2_2",3,0,1,1,"Left_lead","Male","Female","stick"
"154","3","2","Male","Female",24,25,"Stim\r10y13g07b36.jpeg","Stim\r09y17g32b21.jpeg",10,9,13,17,7,32,36,21,2,1,0,0,1,1,0,1.159,1.641,0,0,2,"gul","3_2","3_2","2_2",4,1,1,NA,"Agree",NA,NA,NA
"155","3","2","Male","Female",24,25,"Stim\r18y13g28b06.jpeg","Stim\r03y11g01b26.jpeg",18,3,13,11,28,1,6,26,-3,-1,0,0,1,1,0,1.461,2.344,0,0,2,"gul","3_2","3_2","2_2",-2,0,0,NA,"Agree",NA,NA,NA
"156","3","2","Male","Female",24,25,"Stim\r02y10g14b11.jpeg","Stim\r08y09g09b11.jpeg",2,8,10,9,14,9,11,11,-2,2,1,0,1,0,0,1.155,1.552,1.028,0,2,"gul","3_2","3_2","2_2",-1,1,0,1,"Left_lead","Male","Female","surrender"
"157","3","2","Male","Female",24,25,"Stim\r22y35g09b11.jpeg","Stim\r04y39g24b15.jpeg",22,4,35,39,9,24,11,15,-4,2,0,-1,0,1,0,1.262,1.761,0,2.253,2,"gul","3_2","3_2","2_2",4,1,0,0,"Right_lead","Female","Male","surrender"
"158","3","2","Male","Female",24,25,"Stim\r17y11g38b07.jpeg","Stim\r07y02g03b06.jpeg",17,7,11,2,38,3,7,6,-2,-2,0,0,1,1,0,0.926,1.754,0,0,2,"gul","3_2","3_2","2_2",-9,0,0,NA,"Agree",NA,NA,NA
"159","3","2","Male","Female",24,25,"Stim\r14y10g15b15.jpeg","Stim\r17y11g38b07.jpeg",14,17,10,11,15,38,15,7,1,-1,0,-1,1,0,0,1.019,1.634,0,2.575,2,"gul","3_2","3_2","2_2",1,0,1,0,"Right_lead","Female","Male","stick"
"160","3","2","Male","Female",24,25,"Stim\r17y22g16b15.jpeg","Stim\r22y23g20b06.jpeg",17,22,22,23,16,20,15,6,-1,2,0,1,0,1,1,1.687,1.384,0,1.56,2,"gul","3_2","3_2","2_2",1,1,0,1,"Right_lead","Female","Male","stick"
"161","3","2","Male","Female",24,25,"Stim\r04y16g13b13.jpeg","Stim\r19y15g35b05.jpeg",4,19,16,15,13,35,13,5,2,1,0,0,0,0,0,1.67,1.234,0,0,2,"gul","3_2","3_2","2_2",-1,1,1,NA,"Agree",NA,NA,NA
"162","3","2","Male","Female",24,25,"Stim\r04y28g27b06.jpeg","Stim\r02y19g24b04.jpeg",4,2,28,19,27,24,6,4,-3,-2,0,0,1,1,0,1.323,1.135,0,0,2,"gul","3_2","3_2","2_2",-9,0,0,NA,"Agree",NA,NA,NA
"163","3","2","Male","Female",24,25,"Stim\r21y31g06b08.jpeg","Stim\r22y35g09b11.jpeg",21,22,31,35,6,9,8,11,4,4,0,0,1,1,0,1.186,1.416,0,0,2,"gul","3_2","3_2","2_2",4,1,1,NA,"Agree",NA,NA,NA
"164","3","2","Male","Female",24,25,"Stim\r08y09g09b11.jpeg","Stim\r11y10g06b19.jpeg",8,11,9,10,9,6,11,19,-1,-2,0,0,0,0,0,0.797,1.543,0,0,2,"gul","3_2","3_2","2_2",1,0,0,NA,"Agree",NA,NA,NA
"165","3","2","Male","Female",24,25,"Stim\r21y03g15b37.jpeg","Stim\r10y07g11b10.jpeg",21,10,3,7,15,11,37,10,2,2,0,0,1,1,0,1.004,1.15,0,0,2,"gul","3_2","3_2","2_2",4,1,1,NA,"Agree",NA,NA,NA
"166","3","2","Male","Female",24,25,"Stim\r07y02g03b06.jpeg","Stim\r10y03g03b07.jpeg",7,10,2,3,3,3,6,7,1,2,0,0,1,1,0,0.683,1.582,0,0,2,"gul","3_2","3_2","2_2",1,1,1,NA,"Agree",NA,NA,NA
"167","3","2","Male","Female",24,25,"Stim\r16y21g04b04.jpeg","Stim\r17y22g16b15.jpeg",16,17,21,22,4,16,4,15,-4,-3,0,0,0,0,0,1.164,1.192,0,0,2,"gul","3_2","3_2","2_2",1,0,0,NA,"Agree",NA,NA,NA
"168","3","2","Male","Female",24,25,"Stim\r14y12g04b29.jpeg","Stim\r20y14g02b19.jpeg",14,20,12,14,4,2,29,19,-2,-2,0,0,0,0,0,1.595,1.425,0,0,2,"gul","3_2","3_2","2_2",2,0,0,NA,"Agree",NA,NA,NA
"169","3","2","Male","Female",24,25,"Stim\r21y01g04b27.jpeg","Stim\r07y02g03b06.jpeg",21,7,1,2,4,3,27,6,4,3,0,0,1,1,0,1.424,1.64,0,0,2,"gul","3_2","3_2","2_2",1,1,1,NA,"Agree",NA,NA,NA
"170","3","2","Male","Female",24,25,"Stim\r14y10g15b15.jpeg","Stim\r12y12g14b26.jpeg",14,12,10,12,15,14,15,26,2,3,0,0,0,0,0,1.113,1.162,0,0,2,"grøn","3_2","3_2","2_2",-1,1,1,NA,"Agree",NA,NA,NA
"171","3","2","Male","Female",24,25,"Stim\r21y01g04b27.jpeg","Stim\r13y33g08b23.jpeg",21,13,1,33,4,8,27,23,1,2,0,0,1,1,0,0.811,1.058,0,0,2,"grøn","3_2","3_2","2_2",4,1,1,NA,"Agree",NA,NA,NA
"172","3","2","Male","Female",24,25,"Stim\r22y02g34b05.jpeg","Stim\r12y09g30b18.jpeg",22,12,2,9,34,30,5,18,-4,-2,0,0,1,1,0,1.066,1.047,0,0,2,"grøn","3_2","3_2","2_2",-4,0,0,NA,"Agree",NA,NA,NA
"173","3","2","Male","Female",24,25,"Stim\r14y08g21b39.jpeg","Stim\r10y27g22b14.jpeg",14,10,8,27,21,22,39,14,-2,2,-1,0,0,1,0,1.009,1.238,1.471,0,2,"grøn","3_2","3_2","2_2",1,1,0,0,"Left_lead","Male","Female","stick"
"174","3","2","Male","Female",24,25,"Stim\r03y03g02b05.jpeg","Stim\r13y33g08b23.jpeg",3,13,3,33,2,8,5,23,-1,2,1,0,0,1,1,0.956,1.169,0.845,0,2,"grøn","3_2","3_2","2_2",6,1,0,1,"Left_lead","Male","Female","surrender"
"175","3","2","Male","Female",24,25,"Stim\r17y07g07b24.jpeg","Stim\r10y07g11b10.jpeg",17,10,7,7,7,11,24,10,2,2,0,0,1,1,0,1.648,1.474,0,0,2,"grøn","3_2","3_2","2_2",4,1,1,NA,"Agree",NA,NA,NA
"176","3","2","Male","Female",24,25,"Stim\r10y37g07b02.jpeg","Stim\r14y12g04b29.jpeg",10,14,37,12,7,4,2,29,1,-1,-1,0,0,1,1,1.508,1.604,3.854,0,2,"grøn","3_2","3_2","2_2",-3,0,1,0,"Left_lead","Male","Female","surrender"
"177","3","2","Male","Female",24,25,"Stim\r07y06g08b05.jpeg","Stim\r16y21g04b04.jpeg",7,16,6,21,8,4,5,4,-2,-1,0,0,1,1,0,1.3,1.515,0,0,2,"grøn","3_2","3_2","2_2",-4,0,0,NA,"Agree",NA,NA,NA
"178","3","2","Male","Female",24,25,"Stim\r05y09g02b34.jpeg","Stim\r07y02g03b06.jpeg",5,7,9,2,2,3,34,6,2,-2,1,0,1,0,1,3.478,2.758,1.413,0,2,"grøn","3_2","3_2","2_2",1,0,1,1,"Left_lead","Male","Female","stick"
"179","3","2","Male","Female",24,25,"Stim\r13y21g23b09.jpeg","Stim\r08y12g20b03.jpeg",13,8,21,12,23,20,9,3,2,-3,-1,0,0,1,1,1.463,3.193,1.146,0,2,"grøn","3_2","3_2","2_2",-3,0,1,0,"Left_lead","Male","Female","surrender"
"180","3","2","Male","Female",24,25,"Stim\r10y03g03b07.jpeg","Stim\r16y09g06b10.jpeg",10,16,3,9,3,6,7,10,1,1,0,0,1,1,0,1.05,1.26,0,0,2,"grøn","3_2","3_2","2_2",3,1,1,NA,"Agree",NA,NA,NA
"181","3","2","Male","Female",24,25,"Stim\r11y13g22b35.jpeg","Stim\r12y07g16b25.jpeg",11,12,13,7,22,16,35,25,2,2,0,0,0,0,0,1.697,1.455,0,0,2,"grøn","3_2","3_2","2_2",-6,1,1,NA,"Agree",NA,NA,NA
"182","3","2","Male","Female",24,25,"Stim\r10y27g22b14.jpeg","Stim\r09y06g26b32.jpeg",10,9,27,6,22,26,14,32,4,3,0,0,1,1,0,1.171,1.504,0,0,2,"grøn","3_2","3_2","2_2",4,1,1,NA,"Agree",NA,NA,NA
"183","3","2","Male","Female",24,25,"Stim\r17y12g19b18.jpeg","Stim\r07y14g27b22.jpeg",17,7,12,14,19,27,18,22,2,4,0,0,1,1,0,1.233,1.461,0,0,2,"grøn","3_2","3_2","2_2",8,1,1,NA,"Agree",NA,NA,NA
"184","3","2","Male","Female",24,25,"Stim\r07y14g27b22.jpeg","Stim\r06y14g31b25.jpeg",7,6,14,14,27,31,22,25,-2,-2,0,0,0,0,0,1.404,1.058,0,0,2,"grøn","3_2","3_2","2_2",4,0,0,NA,"Agree",NA,NA,NA
"185","3","2","Male","Female",24,25,"Stim\r15y17g24b30.jpeg","Stim\r14y08g21b39.jpeg",15,14,17,8,24,21,30,39,-2,-2,0,0,1,1,0,1.318,1.322,0,0,2,"grøn","3_2","3_2","2_2",-3,0,0,NA,"Agree",NA,NA,NA
"186","3","2","Male","Female",24,25,"Stim\r12y07g16b25.jpeg","Stim\r07y06g08b05.jpeg",12,7,7,6,16,8,25,5,-2,-4,0,0,1,1,0,1.399,1.32,0,0,2,"grøn","3_2","3_2","2_2",-8,0,0,NA,"Agree",NA,NA,NA
"187","3","2","Male","Female",24,25,"Stim\r04y39g24b15.jpeg","Stim\r11y26g25b38.jpeg",4,11,39,26,24,25,15,38,1,2,0,0,1,1,0,0.951,1.031,0,0,2,"grøn","3_2","3_2","2_2",1,1,1,NA,"Agree",NA,NA,NA
"188","3","2","Male","Female",24,25,"Stim\r11y10g06b19.jpeg","Stim\r11y14g08b23.jpeg",11,11,10,14,6,8,19,23,1,2,0,0,1,1,0,1.577,1.127,0,0,2,"grøn","3_2","3_2","2_2",2,1,1,NA,"Agree",NA,NA,NA
"189","3","2","Male","Female",24,25,"Stim\r05y40g33b16.jpeg","Stim\r19y15g35b05.jpeg",5,19,40,15,33,35,16,5,4,3,0,0,1,1,0,1.859,1.261,0,0,2,"grøn","3_2","3_2","2_2",2,1,1,NA,"Agree",NA,NA,NA
"190","3","2","Male","Female",24,25,"Stim\r09y02g05b02.jpeg","Stim\r16y09g06b10.jpeg",9,16,2,9,5,6,2,10,-1,-1,0,0,0,0,0,0.839,0.868,0,0,2,"grøn","3_2","3_2","2_2",1,0,0,NA,"Agree",NA,NA,NA
"191","3","2","Male","Female",24,25,"Stim\r09y17g32b21.jpeg","Stim\r06y14g31b25.jpeg",9,6,17,14,32,31,21,25,-4,2,-1,0,1,0,1,1.208,1.138,1.067,0,2,"grøn","3_2","3_2","2_2",-1,1,0,0,"Left_lead","Male","Female","stick"
"192","3","2","Male","Female",24,25,"Stim\r17y22g16b15.jpeg","Stim\r22y23g20b06.jpeg",17,22,22,23,16,20,15,6,-2,1,-1,0,0,1,0,1.838,0.855,3.19,0,2,"grøn","3_2","3_2","2_2",4,1,0,0,"Left_lead","Male","Female","stick"
"193","3","2","Male","Female",24,25,"Stim\r03y06g12b09.jpeg","Stim\r14y20g16b10.jpeg",3,14,6,20,12,16,9,10,-1,-2,0,0,0,0,0,0.934,1.605,0,0,2,"grøn","3_2","3_2","2_2",4,0,0,NA,"Agree",NA,NA,NA
"194","4","1","Female","Male",23,23,"Stim\r09y15g18b07.jpeg","Stim\r10y13g07b36.jpeg",9,10,15,13,18,7,7,36,3,2,0,0,1,1,0,1.627,1.653,0,0,2,"rød","4_1","4_2","1_2",1,1,1,NA,"Agree",NA,NA,NA
