"","GroupNumber","unique_ID","dif_blue","dif_blue_abs","chosen_leader","Leader_gender","Follower_gender","skill_dif","skill_dif_c","confidence","leader_behaviour","Sensitivity_roll","Gender","answer","Trial","Subject"
"7388",26,"26_ed0a8da7",4,4,"Agree",NA,NA,NA,NA,2,NA,0.169585753609846,"Female",1,118,"ed0a8da7"
"7389",26,"26_ed0a8da7",-1,1,"Left_lead",NA,NA,NA,NA,-2,NA,0.187786356820231,"Female",0,119,"ed0a8da7"
"7390",26,"26_ed0a8da7",-4,4,"Agree",NA,NA,NA,NA,-2,NA,0.167259466927788,"Female",0,12,"ed0a8da7"
"7391",26,"26_ed0a8da7",2,2,"Left_lead",NA,NA,NA,NA,1,NA,0.201727530716849,"Female",1,120,"ed0a8da7"
"7392",26,"26_ed0a8da7",4,4,"Agree",NA,NA,NA,NA,1,NA,0.200813709912833,"Female",1,121,"ed0a8da7"
"7393",26,"26_ed0a8da7",-3,3,"Left_lead",NA,NA,NA,NA,-1,NA,0.210547887184058,"Female",0,122,"ed0a8da7"
"7394",26,"26_ed0a8da7",4,4,"Agree",NA,NA,NA,NA,1,NA,0.220750874725414,"Female",1,123,"ed0a8da7"
"7395",26,"26_ed0a8da7",-1,1,"Agree",NA,NA,NA,NA,1,NA,0.223148429145184,"Female",1,124,"ed0a8da7"
"7396",26,"26_ed0a8da7",4,4,"Agree",NA,NA,NA,NA,-1,NA,0.199784640782344,"Female",0,125,"ed0a8da7"
"7397",26,"26_ed0a8da7",-4,4,"Agree",NA,NA,NA,NA,1,NA,0.168349125359748,"Female",1,126,"ed0a8da7"
"7398",26,"26_ed0a8da7",-3,3,"Agree",NA,NA,NA,NA,2,NA,0.164077776408151,"Female",1,127,"ed0a8da7"
"7399",26,"26_ed0a8da7",3,3,"Agree",NA,NA,NA,NA,-2,NA,0.160420686398225,"Female",0,13,"ed0a8da7"
"7400",26,"26_ed0a8da7",-4,4,"Agree",NA,NA,NA,NA,2,NA,0.143664664274745,"Female",1,14,"ed0a8da7"
"7401",26,"26_ed0a8da7",-2,2,"Right_lead","1","0",1.07426520383194,0.074265203831938,-2,"0",0.145489977302807,"Female",0,15,"ed0a8da7"
"7402",26,"26_ed0a8da7",-3,3,"Agree",NA,NA,NA,NA,2,NA,0.137269270934267,"Female",1,16,"ed0a8da7"
"7403",26,"26_ed0a8da7",-4,4,"Right_lead","1","0",0.940432120013213,-0.0595678799867871,2,"0",0.116800682239816,"Female",1,17,"ed0a8da7"
"7404",26,"26_ed0a8da7",-2,2,"Agree",NA,NA,NA,NA,-2,NA,0.114757091721025,"Female",0,18,"ed0a8da7"
"7405",26,"26_ed0a8da7",4,4,"Left_lead",NA,NA,NA,NA,-2,NA,0.0965058618555003,"Female",0,19,"ed0a8da7"
"7406",26,"26_ed0a8da7",1,1,"Left_lead",NA,NA,NA,NA,-1,NA,NA,"Female",0,2,"ed0a8da7"
"7407",26,"26_ed0a8da7",4,4,"Right_lead","1","0",0.75327069425383,-0.24672930574617,2,"1",0.0639813513109838,"Female",1,20,"ed0a8da7"
"7408",26,"26_ed0a8da7",4,4,"Agree",NA,NA,NA,NA,-2,NA,0.0733060362627053,"Female",0,21,"ed0a8da7"
"7409",26,"26_ed0a8da7",-3,3,"Agree",NA,NA,NA,NA,-2,NA,0.0698742006279972,"Female",0,22,"ed0a8da7"
"7410",26,"26_ed0a8da7",1,1,"Agree",NA,NA,NA,NA,-2,NA,0.029775523990596,"Female",0,23,"ed0a8da7"
"7411",26,"26_ed0a8da7",4,4,"Left_lead",NA,NA,NA,NA,-2,NA,0.041017958530378,"Female",0,24,"ed0a8da7"
"7412",26,"26_ed0a8da7",2,2,"Left_lead",NA,NA,NA,NA,-3,NA,0.000698706992236217,"Female",0,25,"ed0a8da7"
"7413",26,"26_ed0a8da7",-4,4,"Agree",NA,NA,NA,NA,-2,NA,0.0466643654237936,"Female",0,26,"ed0a8da7"
"7414",26,"26_ed0a8da7",1,1,"Left_lead",NA,NA,NA,NA,2,NA,0.100943891555407,"Female",1,27,"ed0a8da7"
"7415",26,"26_ed0a8da7",-3,3,"Right_lead","1","0",0.814390958791832,-0.185609041208168,-1,"1",0.089889098462925,"Female",0,28,"ed0a8da7"
"7416",26,"26_ed0a8da7",-1,1,"Right_lead","1","0",1.03672292003907,0.0367229200390744,2,"0",0.116616174080773,"Female",1,29,"ed0a8da7"
"7417",26,"26_ed0a8da7",-3,3,"Right_lead","1","0",NA,NA,-2,"1",NA,"Female",0,3,"ed0a8da7"
"7418",26,"26_ed0a8da7",3,3,"Agree",NA,NA,NA,NA,2,NA,0.114700985407865,"Female",1,30,"ed0a8da7"
"7419",26,"26_ed0a8da7",3,3,"Agree",NA,NA,NA,NA,2,NA,0.133633941863691,"Female",1,31,"ed0a8da7"
"7420",26,"26_ed0a8da7",3,3,"Agree",NA,NA,NA,NA,-1,NA,0.120682972462665,"Female",0,32,"ed0a8da7"
"7421",26,"26_ed0a8da7",2,2,"Agree",NA,NA,NA,NA,2,NA,0.147122736130352,"Female",1,33,"ed0a8da7"
"7422",26,"26_ed0a8da7",2,2,"Left_lead",NA,NA,NA,NA,-1,NA,0.148063886372171,"Female",0,34,"ed0a8da7"
"7423",26,"26_ed0a8da7",-1,1,"Left_lead",NA,NA,NA,NA,-2,NA,0.162201146326151,"Female",0,35,"ed0a8da7"
"7424",26,"26_ed0a8da7",-1,1,"Right_lead","1","0",1.01585503189626,0.0158550318962598,-2,"0",0.167864170088631,"Female",0,36,"ed0a8da7"
"7425",26,"26_ed0a8da7",1,1,"Agree",NA,NA,NA,NA,-2,NA,0.156677724762096,"Female",0,37,"ed0a8da7"
"7426",26,"26_ed0a8da7",-4,4,"Agree",NA,NA,NA,NA,-2,NA,0.184766439410761,"Female",0,38,"ed0a8da7"
"7427",26,"26_ed0a8da7",2,2,"Agree",NA,NA,NA,NA,1,NA,0.203092401109872,"Female",1,39,"ed0a8da7"
"7428",26,"26_ed0a8da7",1,1,"Right_lead","1","0",NA,NA,2,"0",NA,"Female",1,4,"ed0a8da7"
"7429",26,"26_ed0a8da7",4,4,"Agree",NA,NA,NA,NA,1,NA,0.21790789117707,"Female",1,40,"ed0a8da7"
"7430",26,"26_ed0a8da7",-4,4,"Agree",NA,NA,NA,NA,-2,NA,0.198909663804266,"Female",0,41,"ed0a8da7"
"7431",26,"26_ed0a8da7",2,2,"Right_lead","1","0",0.914695687758247,-0.0853043122417525,-2,"1",0.218629840852981,"Female",0,42,"ed0a8da7"
"7432",26,"26_ed0a8da7",2,2,"Left_lead",NA,NA,NA,NA,-1,NA,0.212205618946087,"Female",0,43,"ed0a8da7"
"7433",26,"26_ed0a8da7",-4,4,"Right_lead","1","0",1.32903622277864,0.329036222778643,-2,"0",0.22632737752052,"Female",0,44,"ed0a8da7"
"7434",26,"26_ed0a8da7",2,2,"Right_lead","1","0",1.20676219373189,0.206762193731894,-2,"0",0.219794686259901,"Female",0,45,"ed0a8da7"
"7435",26,"26_ed0a8da7",2,2,"Agree",NA,NA,NA,NA,1,NA,0.180056020322348,"Female",1,46,"ed0a8da7"
"7436",26,"26_ed0a8da7",3,3,"Agree",NA,NA,NA,NA,-1,NA,0.184465787770763,"Female",0,47,"ed0a8da7"
"7437",26,"26_ed0a8da7",-1,1,"Agree",NA,NA,NA,NA,-1,NA,0.154916049879372,"Female",0,48,"ed0a8da7"
"7438",26,"26_ed0a8da7",2,2,"Agree",NA,NA,NA,NA,-1,NA,0.134100379368369,"Female",0,49,"ed0a8da7"
"7439",26,"26_ed0a8da7",3,3,"Right_lead","1","0",NA,NA,2,"0",NA,"Female",1,5,"ed0a8da7"
"7440",26,"26_ed0a8da7",-2,2,"Agree",NA,NA,NA,NA,1,NA,0.135731765084761,"Female",1,50,"ed0a8da7"
"7441",26,"26_ed0a8da7",2,2,"Agree",NA,NA,NA,NA,-2,NA,0.131752286505909,"Female",0,51,"ed0a8da7"
"7442",26,"26_ed0a8da7",1,1,"Right_lead","1","0",0.988376523668664,-0.0116234763313355,-1,"1",0.112351687681483,"Female",0,52,"ed0a8da7"
"7443",26,"26_ed0a8da7",4,4,"Agree",NA,NA,NA,NA,1,NA,0.112600167841912,"Female",1,53,"ed0a8da7"
"7444",26,"26_ed0a8da7",2,2,"Right_lead","1","0",0.951635421522033,-0.0483645784779674,1,"1",0.109482900464241,"Female",1,54,"ed0a8da7"
"7445",26,"26_ed0a8da7",3,3,"Right_lead","1","0",0.94281539578236,-0.0571846042176396,-1,"1",0.109777413380473,"Female",0,55,"ed0a8da7"
"7446",26,"26_ed0a8da7",-4,4,"Agree",NA,NA,NA,NA,2,NA,0.106246874727533,"Female",1,56,"ed0a8da7"
"7447",26,"26_ed0a8da7",1,1,"Agree",NA,NA,NA,NA,-1,NA,0.11607463885965,"Female",0,57,"ed0a8da7"
"7448",26,"26_ed0a8da7",-4,4,"Agree",NA,NA,NA,NA,1,NA,0.106185688256297,"Female",1,58,"ed0a8da7"
"7449",26,"26_ed0a8da7",-2,2,"Agree",NA,NA,NA,NA,-1,NA,0.143105426698455,"Female",0,59,"ed0a8da7"
"7450",26,"26_ed0a8da7",1,1,"Left_lead",NA,NA,NA,NA,-2,NA,NA,"Female",0,6,"ed0a8da7"
"7451",26,"26_ed0a8da7",2,2,"Agree",NA,NA,NA,NA,-1,NA,0.136010690535746,"Female",0,60,"ed0a8da7"
"7452",26,"26_ed0a8da7",-4,4,"Agree",NA,NA,NA,NA,1,NA,0.123235563217883,"Female",1,61,"ed0a8da7"
"7453",26,"26_ed0a8da7",-1,1,"Agree",NA,NA,NA,NA,-1,NA,0.127259840577031,"Female",0,62,"ed0a8da7"
"7454",26,"26_ed0a8da7",3,3,"Left_lead",NA,NA,NA,NA,-1,NA,0.0902110620544042,"Female",0,63,"ed0a8da7"
"7455",26,"26_ed0a8da7",-4,4,"Agree",NA,NA,NA,NA,-2,NA,0.104882184135177,"Female",0,64,"ed0a8da7"
"7456",26,"26_ed0a8da7",3,3,"Agree",NA,NA,NA,NA,-2,NA,0.118163371122428,"Female",0,65,"ed0a8da7"
"7457",26,"26_ed0a8da7",2,2,"Left_lead",NA,NA,NA,NA,1,NA,0.138371476550008,"Female",1,66,"ed0a8da7"
"7458",26,"26_ed0a8da7",3,3,"Right_lead","1","0",0.939838643332997,-0.0601613566670026,-1,"1",0.131183856470978,"Female",0,67,"ed0a8da7"
"7459",26,"26_ed0a8da7",1,1,"Agree",NA,NA,NA,NA,-1,NA,0.132697170251046,"Female",0,68,"ed0a8da7"
"7460",26,"26_ed0a8da7",4,4,"Agree",NA,NA,NA,NA,1,NA,0.134344828643879,"Female",1,69,"ed0a8da7"
"7461",26,"26_ed0a8da7",-3,3,"Right_lead","1","0",NA,NA,-1,"1",NA,"Female",0,7,"ed0a8da7"
"7462",26,"26_ed0a8da7",3,3,"Agree",NA,NA,NA,NA,2,NA,0.142401331475511,"Female",1,70,"ed0a8da7"
"7463",26,"26_ed0a8da7",-4,4,"Agree",NA,NA,NA,NA,-2,NA,0.174197135311331,"Female",0,71,"ed0a8da7"
"7464",26,"26_ed0a8da7",-3,3,"Left_lead",NA,NA,NA,NA,2,NA,0.160583861109939,"Female",1,72,"ed0a8da7"
"7465",26,"26_ed0a8da7",4,4,"Left_lead",NA,NA,NA,NA,-1,NA,0.161674441257485,"Female",0,73,"ed0a8da7"
"7466",26,"26_ed0a8da7",-2,2,"Agree",NA,NA,NA,NA,-1,NA,0.173366951493665,"Female",0,74,"ed0a8da7"
"7467",26,"26_ed0a8da7",3,3,"Agree",NA,NA,NA,NA,1,NA,0.17597267597651,"Female",1,75,"ed0a8da7"
"7468",26,"26_ed0a8da7",-4,4,"Left_lead",NA,NA,NA,NA,-1,NA,0.17733357762355,"Female",0,76,"ed0a8da7"
"7469",26,"26_ed0a8da7",2,2,"Agree",NA,NA,NA,NA,-2,NA,0.18116494360245,"Female",0,77,"ed0a8da7"
"7470",26,"26_ed0a8da7",-2,2,"Right_lead","1","0",0.952115984970834,-0.0478840150291663,-1,"1",0.186330666496328,"Female",0,78,"ed0a8da7"
"7471",26,"26_ed0a8da7",-3,3,"Left_lead",NA,NA,NA,NA,1,NA,0.163812481643144,"Female",1,79,"ed0a8da7"
"7472",26,"26_ed0a8da7",3,3,"Agree",NA,NA,NA,NA,2,NA,NA,"Female",1,8,"ed0a8da7"
"7473",26,"26_ed0a8da7",4,4,"Right_lead","1","0",0.891280139112053,-0.108719860887947,-1,"1",0.159116236037435,"Female",0,80,"ed0a8da7"
"7474",26,"26_ed0a8da7",-1,1,"Agree",NA,NA,NA,NA,-2,NA,0.150068519854892,"Female",0,81,"ed0a8da7"
"7475",26,"26_ed0a8da7",-1,1,"Right_lead","1","0",0.888830060178914,-0.111169939821086,-1,"1",0.16141623355959,"Female",0,82,"ed0a8da7"
"7476",26,"26_ed0a8da7",4,4,"Right_lead","1","0",0.85440331931784,-0.14559668068216,-1,"0",0.153258631377402,"Female",0,83,"ed0a8da7"
"7477",26,"26_ed0a8da7",2,2,"Agree",NA,NA,NA,NA,-1,NA,0.133305806208591,"Female",0,84,"ed0a8da7"
"7478",26,"26_ed0a8da7",4,4,"Agree",NA,NA,NA,NA,1,NA,0.13703547192727,"Female",1,85,"ed0a8da7"
"7479",26,"26_ed0a8da7",1,1,"Agree",NA,NA,NA,NA,1,NA,0.141441472833756,"Female",1,86,"ed0a8da7"
"7480",26,"26_ed0a8da7",1,1,"Agree",NA,NA,NA,NA,-1,NA,0.15521711022121,"Female",0,87,"ed0a8da7"
"7481",26,"26_ed0a8da7",4,4,"Left_lead",NA,NA,NA,NA,-1,NA,0.139689167181057,"Female",0,88,"ed0a8da7"
"7482",26,"26_ed0a8da7",1,1,"Agree",NA,NA,NA,NA,1,NA,0.172764380929529,"Female",1,89,"ed0a8da7"
"7483",26,"26_ed0a8da7",-2,2,"Right_lead","1","0",NA,NA,-2,"0",NA,"Female",0,9,"ed0a8da7"
"7484",26,"26_ed0a8da7",-3,3,"Agree",NA,NA,NA,NA,-2,NA,0.182212864131297,"Female",0,90,"ed0a8da7"
"7485",26,"26_ed0a8da7",-3,3,"Agree",NA,NA,NA,NA,-2,NA,0.189205416937644,"Female",0,91,"ed0a8da7"
"7486",26,"26_ed0a8da7",1,1,"Agree",NA,NA,NA,NA,2,NA,0.191549187227125,"Female",1,92,"ed0a8da7"
"7487",26,"26_ed0a8da7",-2,2,"Agree",NA,NA,NA,NA,-2,NA,0.19470519888249,"Female",0,93,"ed0a8da7"
"7488",26,"26_ed0a8da7",2,2,"Left_lead",NA,NA,NA,NA,-1,NA,0.194426424801971,"Female",0,94,"ed0a8da7"
"7489",26,"26_ed0a8da7",1,1,"Left_lead",NA,NA,NA,NA,1,NA,0.204937485936473,"Female",1,95,"ed0a8da7"
"7490",26,"26_ed0a8da7",-3,3,"Right_lead","1","0",0.947307972484562,-0.0526920275154383,-1,"1",0.209364445876275,"Female",0,96,"ed0a8da7"
"7491",26,"26_ed0a8da7",-2,2,"Agree",NA,NA,NA,NA,-1,NA,0.204558041885205,"Female",0,97,"ed0a8da7"
"7492",26,"26_ed0a8da7",-4,4,"Agree",NA,NA,NA,NA,-1,NA,0.224308284812346,"Female",0,98,"ed0a8da7"
"7493",26,"26_ed0a8da7",-4,4,"Agree",NA,NA,NA,NA,-1,NA,0.226064005068875,"Female",0,99,"ed0a8da7"
"7494",27,"27_6c8b9735",1,1,"Agree",NA,NA,NA,NA,-1,NA,NA,"Male",0,1,"6c8b9735"
"7495",27,"27_6c8b9735",-3,3,"Agree",NA,NA,NA,NA,-1,NA,0.140794694927364,"Male",0,10,"6c8b9735"
"7496",27,"27_6c8b9735",-2,2,"Right_lead","0","0",0.958823880079049,-0.0411761199209514,1,"1",0.207436350946494,"Male",1,100,"6c8b9735"
"7497",27,"27_6c8b9735",-3,3,"Agree",NA,NA,NA,NA,-2,NA,0.200641406321357,"Male",0,101,"6c8b9735"
"7498",27,"27_6c8b9735",1,1,"Agree",NA,NA,NA,NA,-2,NA,0.201337929944263,"Male",0,102,"6c8b9735"
"7499",27,"27_6c8b9735",2,2,"Agree",NA,NA,NA,NA,1,NA,0.201770016188974,"Male",1,103,"6c8b9735"
"7500",27,"27_6c8b9735",-3,3,"Right_lead","0","0",0.986270485678031,-0.013729514321969,-1,"1",0.220697099843647,"Male",0,104,"6c8b9735"
"7501",27,"27_6c8b9735",-4,4,"Right_lead","0","0",0.931181377655914,-0.0688186223440859,1,"1",0.216705828853925,"Male",1,105,"6c8b9735"
"7502",27,"27_6c8b9735",2,2,"Right_lead","0","0",0.860540059142336,-0.139459940857664,-1,"1",0.204979784824198,"Male",0,106,"6c8b9735"
"7503",27,"27_6c8b9735",4,4,"Left_lead",NA,NA,NA,NA,1,NA,0.210685944082541,"Male",1,107,"6c8b9735"
"7504",27,"27_6c8b9735",2,2,"Agree",NA,NA,NA,NA,-2,NA,0.202259676303921,"Male",0,108,"6c8b9735"
"7505",27,"27_6c8b9735",-4,4,"Left_lead",NA,NA,NA,NA,-1,NA,0.197097014402954,"Male",0,109,"6c8b9735"
"7506",27,"27_6c8b9735",3,3,"Right_lead","0","0",1.57929979562012,0.579299795620115,-1,"1",0.13876194471428,"Male",0,11,"6c8b9735"
"7507",27,"27_6c8b9735",-3,3,"Agree",NA,NA,NA,NA,1,NA,0.187741892231938,"Male",1,110,"6c8b9735"
"7508",27,"27_6c8b9735",2,2,"Agree",NA,NA,NA,NA,-1,NA,0.163245331162094,"Male",0,111,"6c8b9735"
"7509",27,"27_6c8b9735",-3,3,"Right_lead","0","0",1.07601722605061,0.0760172260506069,-1,"0",0.156932199903524,"Male",0,112,"6c8b9735"
"7510",27,"27_6c8b9735",-2,2,"Right_lead","0","0",1.07347251152828,0.0734725115282819,1,"0",0.149589165878961,"Male",1,113,"6c8b9735"
"7511",27,"27_6c8b9735",3,3,"Agree",NA,NA,NA,NA,1,NA,0.151033172249039,"Male",1,114,"6c8b9735"
"7512",27,"27_6c8b9735",2,2,"Left_lead",NA,NA,NA,NA,-1,NA,0.144388879472792,"Male",0,115,"6c8b9735"
"7513",27,"27_6c8b9735",4,4,"Agree",NA,NA,NA,NA,2,NA,0.163797832927319,"Male",1,116,"6c8b9735"
"7514",27,"27_6c8b9735",1,1,"Agree",NA,NA,NA,NA,-1,NA,0.164991345368926,"Male",0,117,"6c8b9735"
"7515",27,"27_6c8b9735",-2,2,"Left_lead",NA,NA,NA,NA,2,NA,0.161393200324071,"Male",1,118,"6c8b9735"
"7516",27,"27_6c8b9735",3,3,"Right_lead","0","0",1.00082162881647,0.000821628816473741,1,"0",0.17847269011332,"Male",1,119,"6c8b9735"
"7517",27,"27_6c8b9735",-3,3,"Agree",NA,NA,NA,NA,-1,NA,0.167161459181502,"Male",0,12,"6c8b9735"
"7518",27,"27_6c8b9735",-4,4,"Agree",NA,NA,NA,NA,-1,NA,0.198512895492576,"Male",0,120,"6c8b9735"
"7519",27,"27_6c8b9735",-2,2,"Left_lead",NA,NA,NA,NA,-2,NA,0.194432926934388,"Male",0,121,"6c8b9735"
"7520",27,"27_6c8b9735",-4,4,"Right_lead","0","0",1.01181343480843,0.0118134348084336,-1,"0",0.199849739123865,"Male",0,122,"6c8b9735"
"7521",27,"27_6c8b9735",2,2,"Left_lead",NA,NA,NA,NA,2,NA,0.208209625607228,"Male",1,123,"6c8b9735"
"7522",27,"27_6c8b9735",-1,1,"Agree",NA,NA,NA,NA,-1,NA,0.215119900486335,"Male",0,124,"6c8b9735"
"7523",27,"27_6c8b9735",4,4,"Right_lead","0","0",1.21303979882358,0.213039798823584,2,"0",0.208653513215867,"Male",1,125,"6c8b9735"
"7524",27,"27_6c8b9735",3,3,"Left_lead",NA,NA,NA,NA,1,NA,0.182486479355384,"Male",1,126,"6c8b9735"
"7525",27,"27_6c8b9735",4,4,"Right_lead","0","0",1.5473660668299,0.547366066829896,3,"0",0.209617709589197,"Male",1,127,"6c8b9735"
"7526",27,"27_6c8b9735",-2,2,"Left_lead",NA,NA,NA,NA,3,NA,0.168308502458501,"Male",1,13,"6c8b9735"
"7527",27,"27_6c8b9735",-2,2,"Agree",NA,NA,NA,NA,1,NA,0.162605601667777,"Male",1,14,"6c8b9735"
"7528",27,"27_6c8b9735",-4,4,"Left_lead",NA,NA,NA,NA,1,NA,0.153402429921448,"Male",1,15,"6c8b9735"
"7529",27,"27_6c8b9735",4,4,"Left_lead",NA,NA,NA,NA,-2,NA,0.129307407881905,"Male",0,16,"6c8b9735"
"7530",27,"27_6c8b9735",-1,1,"Agree",NA,NA,NA,NA,1,NA,0.111393951311201,"Male",1,17,"6c8b9735"
"7531",27,"27_6c8b9735",-4,4,"Right_lead","0","0",0.791109636211829,-0.208890363788171,-1,"1",0.114360074674423,"Male",0,18,"6c8b9735"
"7532",27,"27_6c8b9735",-2,2,"Left_lead",NA,NA,NA,NA,1,NA,0.101192227554096,"Male",1,19,"6c8b9735"
"7533",27,"27_6c8b9735",3,3,"Agree",NA,NA,NA,NA,1,NA,NA,"Male",1,2,"6c8b9735"
"7534",27,"27_6c8b9735",-3,3,"Left_lead",NA,NA,NA,NA,1,NA,0.0381730180028973,"Male",1,20,"6c8b9735"
"7535",27,"27_6c8b9735",-4,4,"Agree",NA,NA,NA,NA,1,NA,0.0618534258055409,"Male",1,21,"6c8b9735"
"7536",27,"27_6c8b9735",4,4,"Left_lead",NA,NA,NA,NA,2,NA,0.0924288156886991,"Male",1,22,"6c8b9735"
"7537",27,"27_6c8b9735",4,4,"Agree",NA,NA,NA,NA,-1,NA,0.0041270500127417,"Male",0,23,"6c8b9735"
"7538",27,"27_6c8b9735",4,4,"Agree",NA,NA,NA,NA,2,NA,0.0604154452841595,"Male",1,24,"6c8b9735"
"7539",27,"27_6c8b9735",2,2,"Left_lead",NA,NA,NA,NA,2,NA,0.0779175010913357,"Male",1,25,"6c8b9735"
"7540",27,"27_6c8b9735",-4,4,"Left_lead",NA,NA,NA,NA,1,NA,0.0924975225096022,"Male",1,26,"6c8b9735"
"7541",27,"27_6c8b9735",-4,4,"Agree",NA,NA,NA,NA,-1,NA,0.147879252454592,"Male",0,27,"6c8b9735"
"7542",27,"27_6c8b9735",-2,2,"Agree",NA,NA,NA,NA,1,NA,0.0968698108861884,"Male",1,28,"6c8b9735"
"7543",27,"27_6c8b9735",3,3,"Agree",NA,NA,NA,NA,1,NA,0.106417891621054,"Male",1,29,"6c8b9735"
"7544",27,"27_6c8b9735",2,2,"Right_lead","0","0",NA,NA,1,"1",NA,"Male",1,3,"6c8b9735"
"7545",27,"27_6c8b9735",2,2,"Right_lead","0","0",1.04983317940526,0.049833179405256,1,"1",0.109378797959646,"Male",1,30,"6c8b9735"
"7546",27,"27_6c8b9735",-2,2,"Agree",NA,NA,NA,NA,1,NA,0.126957436868816,"Male",1,31,"6c8b9735"
"7547",27,"27_6c8b9735",-2,2,"Left_lead",NA,NA,NA,NA,2,NA,0.115592929304321,"Male",1,32,"6c8b9735"
"7548",27,"27_6c8b9735",2,2,"Agree",NA,NA,NA,NA,1,NA,0.149772541251567,"Male",1,33,"6c8b9735"
"7549",27,"27_6c8b9735",3,3,"Right_lead","0","0",1.10241076841823,0.102410768418225,1,"1",0.156665309128398,"Male",1,34,"6c8b9735"
"7550",27,"27_6c8b9735",-4,4,"Agree",NA,NA,NA,NA,1,NA,0.166787532292635,"Male",1,35,"6c8b9735"
"7551",27,"27_6c8b9735",-4,4,"Left_lead",NA,NA,NA,NA,1,NA,0.172142001379012,"Male",1,36,"6c8b9735"
"7552",27,"27_6c8b9735",-3,3,"Left_lead",NA,NA,NA,NA,1,NA,0.146468068243598,"Male",1,37,"6c8b9735"
"7553",27,"27_6c8b9735",-4,4,"Agree",NA,NA,NA,NA,1,NA,0.163382239385965,"Male",1,38,"6c8b9735"
"7554",27,"27_6c8b9735",-1,1,"Left_lead",NA,NA,NA,NA,-1,NA,0.145592549980132,"Male",0,39,"6c8b9735"
"7555",27,"27_6c8b9735",-1,1,"Left_lead",NA,NA,NA,NA,2,NA,NA,"Male",1,4,"6c8b9735"
"7556",27,"27_6c8b9735",-4,4,"Right_lead","0","0",0.417661905146796,-0.582338094853204,2,"1",0.0625696291063439,"Male",1,40,"6c8b9735"
"7557",27,"27_6c8b9735",1,1,"Agree",NA,NA,NA,NA,1,NA,0.109871209923687,"Male",1,41,"6c8b9735"
"7558",27,"27_6c8b9735",-2,2,"Right_lead","0","0",0.802289866411819,-0.197710133588181,-1,"1",0.129230259124734,"Male",0,42,"6c8b9735"
"7559",27,"27_6c8b9735",3,3,"Agree",NA,NA,NA,NA,1,NA,0.104681007008547,"Male",1,43,"6c8b9735"
"7560",27,"27_6c8b9735",-2,2,"Right_lead","0","0",0.519304966111804,-0.480695033888196,1,"1",0.0800965827495936,"Male",1,44,"6c8b9735"
"7561",27,"27_6c8b9735",-3,3,"Left_lead",NA,NA,NA,NA,-1,NA,0.114715248856692,"Male",0,45,"6c8b9735"
"7562",27,"27_6c8b9735",-2,2,"Agree",NA,NA,NA,NA,2,NA,0.129137229881828,"Male",1,46,"6c8b9735"
"7563",27,"27_6c8b9735",-1,1,"Left_lead",NA,NA,NA,NA,-1,NA,0.13528243277534,"Male",0,47,"6c8b9735"
"7564",27,"27_6c8b9735",-2,2,"Agree",NA,NA,NA,NA,1,NA,0.142674843363469,"Male",1,48,"6c8b9735"
"7565",27,"27_6c8b9735",4,4,"Right_lead","0","0",1.13146584385193,0.131465843851929,1,"0",0.12972772329929,"Male",1,49,"6c8b9735"
"7566",27,"27_6c8b9735",-2,2,"Left_lead",NA,NA,NA,NA,-1,NA,NA,"Male",0,5,"6c8b9735"
"7567",27,"27_6c8b9735",1,1,"Agree",NA,NA,NA,NA,1,NA,0.152196469715561,"Male",1,50,"6c8b9735"
"7568",27,"27_6c8b9735",4,4,"Agree",NA,NA,NA,NA,-3,NA,0.132790830703144,"Male",0,51,"6c8b9735"
"7569",27,"27_6c8b9735",-1,1,"Agree",NA,NA,NA,NA,1,NA,0.119028462608058,"Male",1,52,"6c8b9735"
"7570",27,"27_6c8b9735",1,1,"Agree",NA,NA,NA,NA,-1,NA,0.112814142594005,"Male",0,53,"6c8b9735"
"7571",27,"27_6c8b9735",2,2,"Agree",NA,NA,NA,NA,2,NA,0.125002465994645,"Male",1,54,"6c8b9735"
"7572",27,"27_6c8b9735",-1,1,"Agree",NA,NA,NA,NA,-1,NA,0.118562086510992,"Male",0,55,"6c8b9735"
"7573",27,"27_6c8b9735",4,4,"Right_lead","0","0",1.28383956547559,0.28383956547559,1,"0",0.137599110065831,"Male",1,56,"6c8b9735"
"7574",27,"27_6c8b9735",-3,3,"Right_lead","0","0",1.27656370405666,0.27656370405666,1,"1",0.144017966181547,"Male",1,57,"6c8b9735"
"7575",27,"27_6c8b9735",-2,2,"Right_lead","0","0",1.37522155053665,0.375221550536652,-1,"0",0.149915081316143,"Male",0,58,"6c8b9735"
"7576",27,"27_6c8b9735",-3,3,"Agree",NA,NA,NA,NA,-1,NA,0.163855211437932,"Male",0,59,"6c8b9735"
"7577",27,"27_6c8b9735",-4,4,"Agree",NA,NA,NA,NA,-1,NA,NA,"Male",0,6,"6c8b9735"
"7578",27,"27_6c8b9735",2,2,"Agree",NA,NA,NA,NA,1,NA,0.156435417774368,"Male",1,60,"6c8b9735"
"7579",27,"27_6c8b9735",1,1,"Agree",NA,NA,NA,NA,2,NA,0.168815543504194,"Male",1,61,"6c8b9735"
"7580",27,"27_6c8b9735",-1,1,"Agree",NA,NA,NA,NA,3,NA,0.169921253742919,"Male",1,62,"6c8b9735"
"7581",27,"27_6c8b9735",2,2,"Agree",NA,NA,NA,NA,-3,NA,0.17823797625224,"Male",0,63,"6c8b9735"
